ibge_municipio,ubs_in_operational_source,active_ubs_cnes_st,ubs_with_recent_sia_production,active_ubs_with_recent_sia_production,sia_record_rows,sia_quantity_all_procedures,sia_approved_value,sia_competence_observations,populacao_residente,sia_reporting_coverage_pct,sia_quantity_all_procedures_per_1000,sia_quantity_per_reporting_ubs,production_interpretation,consultation_specific_status
260970,11,11,0,0,0,0.0,0.0,0,21808.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
260980,10,8,0,0,0,0.0,0.0,0,13613.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
260990,27,24,0,0,0,0.0,0.0,0,65245.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261000,32,28,0,0,0,0.0,0.0,0,54584.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261010,5,5,1,1,114,114.0,25650.0,3,7031.0,20.0,16.213909827904992,114.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261020,16,15,0,0,0,0.0,0.0,0,22991.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261030,7,7,0,0,0,0.0,0.0,0,12199.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261040,15,12,8,8,328,328.0,112.0,16,18612.0,66.66666666666666,17.623038899634643,41.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261050,20,20,2,2,470,1146.0,42754.649999999994,6,28340.0,10.0,40.43754410726888,573.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261060,25,25,1,1,149,149.0,33525.0,2,56665.0,4.0,2.6294891026206653,149.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261070,62,54,0,0,0,0.0,0.0,0,342167.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261080,12,11,8,8,450,454.0,104.0,19,22795.0,72.72727272727273,19.916648387804344,56.75,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261090,20,20,0,0,0,0.0,0.0,0,62722.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261100,13,13,13,13,420,437.0,123.0,24,34161.0,100.0,12.792365563068998,33.61538461538461,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261110,62,60,0,0,0,0.0,0.0,0,386791.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261120,6,6,1,1,91,91.0,20475.0,3,10500.0,16.666666666666664,8.666666666666666,91.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261130,15,13,1,1,193,193.0,976.9100000000004,2,27552.0,7.6923076923076925,7.004936120789779,193.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261140,6,6,1,1,22,56.0,560.0,2,13838.0,16.666666666666664,4.046827576239341,56.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261150,15,13,10,10,823,823.0,332.0,23,17928.0,76.92307692307693,45.90584560464078,82.3,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261153,4,3,3,3,218,218.0,77.0,3,6554.0,100.0,33.26212999694843,72.66666666666667,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261160,181,168,1,1,956,1924.0,11841.540000000006,3,1488920.0,0.5952380952380952,1.2922118045294575,1924.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261170,9,9,1,1,540,3164.0,42197.16000000002,3,20639.0,11.11111111111111,153.3020010659431,3164.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261180,12,12,0,0,0,0.0,0.0,0,33507.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261190,12,11,0,0,0,0.0,0.0,0,20009.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261200,6,6,0,0,0,0.0,0.0,0,10887.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261210,8,8,0,0,0,0.0,0.0,0,5727.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261220,22,21,1,1,126,307.0,1536.3399999999983,1,62372.0,4.761904761904762,4.9220804207015965,307.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261230,9,9,6,6,428,428.0,200.0,7,13836.0,66.66666666666666,30.933795894767275,71.33333333333333,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261240,11,10,0,0,0,0.0,0.0,0,18624.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261245,7,6,5,5,177,177.0,36.0,8,13841.0,83.33333333333334,12.788093345856513,35.4,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261247,6,6,0,0,0,0.0,0.0,0,11567.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261250,27,26,0,0,0,0.0,0.0,0,98254.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261255,8,7,0,0,0,0.0,0.0,0,12106.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261260,17,16,0,0,0,0.0,0.0,0,40578.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261270,8,8,1,1,105,105.0,23625.0,3,14013.0,12.5,7.4930421751231,105.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261280,6,6,4,4,180,180.0,45.0,9,10244.0,66.66666666666666,17.571261226083564,45.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261290,3,3,0,0,0,0.0,0.0,0,13113.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261300,15,14,1,1,2,67.0,345.05,2,49449.0,7.142857142857142,1.3549313434043155,67.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261310,15,15,1,1,814,1655.0,34668.31000000009,1,37126.0,6.666666666666667,44.57792382696763,1655.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261320,15,15,0,0,0,0.0,0.0,0,23837.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261330,12,10,0,0,0,0.0,0.0,0,20037.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261340,11,10,8,8,292,292.0,93.0,12,18825.0,80.0,15.51128818061089,36.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261350,14,13,0,0,0,0.0,0.0,0,34843.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261360,18,17,1,1,37,64.0,427.74,2,31004.0,5.88235294117647,2.064249774222681,64.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261370,40,39,0,0,0,0.0,0.0,0,111249.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261380,10,10,5,5,246,5866.0,113.0,11,16677.0,50.0,351.741920009594,1173.2,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261390,26,24,0,0,0,0.0,0.0,0,92228.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261400,10,10,0,0,0,0.0,0.0,0,18207.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261410,19,19,1,1,3425,7903.0,66912.15000000042,3,32811.0,5.263157894736842,240.8643442747859,7903.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261420,17,17,0,0,0,0.0,0.0,0,37596.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261430,6,6,0,0,0,0.0,0.0,0,10540.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261440,3,3,3,3,707,707.0,286.0,8,5210.0,100.0,135.70057581573897,235.66666666666666,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261450,22,22,1,1,455,455.0,102375.0,3,64120.0,4.545454545454546,7.096069868995634,455.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261460,14,14,0,0,0,0.0,0.0,0,27681.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261470,9,7,0,0,0,0.0,0.0,0,13738.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261480,8,7,7,7,170,271.0,0.0,13,23902.0,100.0,11.33796335034725,38.714285714285715,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261485,12,12,7,7,215,219.0,60.0,10,23561.0,58.333333333333336,9.295021433725225,31.285714285714285,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261500,11,10,0,0,0,0.0,0.0,0,24736.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261510,7,7,0,0,0,0.0,0.0,0,6513.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261520,5,5,0,0,0,0.0,0.0,0,8920.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261530,33,29,0,0,0,0.0,0.0,0,46147.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261540,12,11,0,0,0,0.0,0.0,0,41137.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261550,9,8,0,0,0,0.0,0.0,0,13867.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261560,13,11,0,0,0,0.0,0.0,0,30321.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261570,7,7,0,0,0,0.0,0.0,0,14705.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261580,14,10,9,9,249,249.0,74.0,17,26937.0,90.0,9.243791068047665,27.666666666666668,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261590,5,5,0,0,0,0.0,0.0,0,8005.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261600,9,9,0,0,0,0.0,0.0,0,17251.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261610,5,5,0,0,0,0.0,0.0,0,9169.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261618,5,5,1,1,143,280.0,31500.0,3,7558.0,20.0,37.04683778777455,280.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261620,9,9,0,0,0,0.0,0.0,0,21959.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261630,14,14,0,0,0,0.0,0.0,0,26359.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261640,47,42,1,1,158,226.0,882.2,3,134084.0,2.380952380952381,1.6855105754601591,226.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
261650,8,7,0,0,0,0.0,0.0,0,11611.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270010,9,8,1,1,2600,5075.0,101214.07,3,19008.0,12.5,266.9928451178451,5075.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270020,8,8,0,0,0,0.0,0.0,0,13966.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270030,47,44,9,9,5089,5583.0,23728.88000000029,18,234696.0,20.454545454545457,23.788219654361388,620.3333333333334,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270040,19,18,10,10,2259,2292.0,26615.0,23,37512.0,55.55555555555556,61.10044785668586,229.2,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270050,5,5,5,5,509,8473.0,230.0,10,16365.0,100.0,517.7512985029026,1694.6,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270060,4,4,3,3,33,83.0,38.0,8,7944.0,75.0,10.448136958710977,27.666666666666668,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270070,9,7,7,7,21,13380.0,0.0,21,16448.0,100.0,813.4727626459144,1911.4285714285713,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270080,4,4,1,1,3,140.0,1400.0,1,4722.0,25.0,29.64845404489623,140.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270090,3,3,0,0,0,0.0,0.0,0,5936.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270100,11,11,1,1,138,244.0,0.0,3,21187.0,9.090909090909092,11.516495964506538,244.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270110,6,6,5,5,672,1302.0,9919.8,11,9603.0,83.33333333333334,135.58263042799126,260.4,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270120,5,5,5,5,310,310.0,23028.0,10,10482.0,100.0,29.57450868154932,62.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270130,9,9,7,7,197,8218.0,0.0,17,16024.0,77.77777777777779,512.855716425362,1174.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270135,3,3,0,0,0,0.0,0.0,0,6665.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270140,18,15,11,11,4824,4824.0,2201.0,33,32106.0,73.33333333333333,150.25228929172118,438.54545454545456,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270150,8,7,3,3,138,2399.0,585.9000000000005,4,8143.0,42.857142857142854,294.60886651111383,799.6666666666666,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270160,10,10,1,1,995,13165.0,112661.25999999983,3,15559.0,10.0,846.1340703130021,13165.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270170,8,8,8,8,137,8932.0,30.0,16,15032.0,100.0,594.1990420436402,1116.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270180,6,5,5,5,513,3233.0,182.0,13,8999.0,100.0,359.26214023780415,646.6,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270190,5,5,5,5,1296,17214.0,64068.16000000009,15,5910.0,100.0,2912.690355329949,3442.8,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270200,6,6,0,0,0,0.0,0.0,0,10810.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270210,8,8,6,6,1056,1056.0,52302.0,17,15816.0,75.0,66.76783004552351,176.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270220,5,3,3,3,424,637.0,8008.3,8,5581.0,100.0,114.13725138864004,212.33333333333334,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270230,20,20,0,0,0,0.0,0.0,0,50414.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270235,10,10,10,10,407,408.0,546.87,28,25397.0,100.0,16.064889553884317,40.8,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270240,16,16,0,0,0,0.0,0.0,0,51318.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270250,6,5,5,5,212,8768.0,9717.0,13,9805.0,100.0,894.2376338602753,1753.6,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270255,7,7,5,5,3936,11563.0,147336.08000000025,14,15429.0,71.42857142857143,749.4328861235336,2312.6,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270260,9,9,8,8,624,624.0,7482.0,14,22712.0,88.88888888888889,27.47446283902783,78.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270270,2,2,1,1,1313,3993.0,15219.670000000026,2,3963.0,50.0,1007.5700227100681,3993.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270280,5,5,2,2,72,1112.0,9685.350000000002,4,9618.0,40.0,115.61655229777502,556.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270290,18,18,0,0,0,0.0,0.0,0,36102.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270300,6,6,1,1,114,222.0,24975.0,3,13731.0,16.666666666666664,16.167795499235307,222.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270310,13,12,8,8,659,659.0,277.0,14,23995.0,66.66666666666666,27.464055011460722,82.375,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270320,10,10,2,2,76,76.0,23.0,5,21372.0,20.0,3.556054650945162,38.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270330,6,6,2,2,19861,22651.0,352042.22000000026,4,15167.0,33.33333333333333,1493.4397046218764,11325.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270340,3,3,3,3,585,759.0,13950.0,7,5083.0,100.0,149.3212669683258,253.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270350,3,3,1,1,254,254.0,1113.8599999999992,2,5352.0,33.33333333333333,47.45889387144993,254.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270360,4,4,4,4,931,8069.0,43807.29000000004,12,9219.0,100.0,875.2576201323354,2017.25,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270370,3,3,2,2,165,165.0,67.0,3,4985.0,66.66666666666666,33.09929789368105,82.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270375,8,7,2,2,127,2616.0,14921.709999999995,2,9470.0,28.57142857142857,276.2407602956705,1308.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270380,1,1,1,1,145,145.0,52.0,3,17150.0,100.0,8.454810495626823,145.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270390,3,3,0,0,0,0.0,0.0,0,4092.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270400,11,10,1,1,10,10.0,162.12,2,23907.0,10.0,0.4182875308487054,10.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270410,6,6,0,0,0,0.0,0.0,0,18457.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270420,16,13,1,1,456,793.0,4056.7500000000073,2,24740.0,7.6923076923076925,32.053354890865,793.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270430,97,90,3,3,2845,4348.0,34387.30000000004,7,957916.0,3.3333333333333335,4.539020122850021,1449.3333333333333,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270440,7,7,5,5,225,225.0,22529.0,8,17700.0,71.42857142857143,12.711864406779663,45.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270450,10,10,0,0,0,0.0,0.0,0,32174.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270460,4,4,4,4,16,7475.0,108.45000000000002,12,9534.0,100.0,784.0360813929096,1868.75,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270470,20,18,16,16,1275,1300.0,378.0,16,60370.0,88.88888888888889,21.533874440947493,81.25,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270480,6,6,0,0,0,0.0,0.0,0,13679.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270490,2,2,2,2,648,8588.0,25283.68000000003,6,3155.0,100.0,2722.0285261489703,4294.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270500,7,7,4,4,148,154.0,14924.0,4,21844.0,57.14285714285714,7.049990844167735,38.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270510,10,10,0,0,0,0.0,0.0,0,23857.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270520,6,6,5,5,728,728.0,277.0,13,15405.0,83.33333333333334,47.257383966244724,145.6,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270530,3,3,3,3,598,881.0,34631.60000000001,6,4845.0,100.0,181.83694530443756,293.6666666666667,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270540,4,4,3,3,94,313.0,17100.0,5,7184.0,75.0,43.569042316258354,104.33333333333333,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270550,11,10,10,10,891,891.0,20543.0,24,25187.0,100.0,35.37539206733632,89.1,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270560,6,5,0,0,0,0.0,0.0,0,10020.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270570,9,8,8,8,771,773.0,260.0,20,20695.0,100.0,37.35201739550617,96.625,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270580,3,3,1,1,53,1741.0,8675.66,2,8349.0,33.33333333333333,208.52796742124804,1741.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270590,3,3,1,1,98,121.0,3326.9500000000016,2,4330.0,33.33333333333333,27.9445727482679,121.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270600,5,5,1,1,258,289.0,13221.000000000013,2,10812.0,20.0,26.729559748427675,289.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270610,5,5,1,1,88,2610.0,12919.5,3,11446.0,20.0,228.02725843089289,2610.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270620,3,3,0,0,0,0.0,0.0,0,4325.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270630,25,24,20,20,1345,1345.0,526.0,27,71574.0,83.33333333333334,18.791740017324727,67.25,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270640,9,9,4,4,761,797.0,30214.0,8,23823.0,44.44444444444444,33.45506443353062,199.25,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270642,6,6,1,1,54,125.0,8775.0,2,10573.0,16.666666666666664,11.822566915728743,125.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270644,5,5,3,3,179,179.0,126.0,4,13835.0,60.0,12.938200216841343,59.666666666666664,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270650,7,7,0,0,0,0.0,0.0,0,13804.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270660,4,4,3,3,255,5131.0,21472.36,9,6576.0,75.0,780.2615571776156,1710.3333333333333,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270670,22,22,0,0,0,0.0,0.0,0,58650.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270680,8,5,0,0,0,0.0,0.0,0,15908.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270690,13,13,9,9,1376,1793.0,23233.19,23,35370.0,69.23076923076923,50.692677410234666,199.22222222222223,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270700,1,1,0,0,0,0.0,0.0,0,2731.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270710,7,7,5,5,805,14533.0,74820.99999999999,9,22609.0,71.42857142857143,642.7971161926666,2906.6,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270720,7,6,1,1,75,75.0,16660.0,2,12518.0,16.666666666666664,5.9913724237098585,75.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270730,11,11,3,3,397,397.0,143.0,7,24071.0,27.27272727272727,16.492875244069626,132.33333333333334,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270740,4,4,4,4,907,952.0,3139.7900000000072,8,9295.0,100.0,102.42065626681011,238.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270750,9,9,0,0,0,0.0,0.0,0,20082.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270760,7,5,4,4,573,12188.0,1561.540000000001,12,11080.0,80.0,1100.0,3047.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270770,26,26,25,25,6257,53934.0,47077.870000000206,75,93927.0,96.15384615384616,574.2118879555399,2157.36,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270780,3,3,1,1,214,4407.0,78066.03,3,6474.0,33.33333333333333,680.722891566265,4407.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270790,5,5,5,5,1380,1626.0,30058.91,15,6919.0,100.0,235.0050585344703,325.2,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270800,19,18,18,18,1253,1280.0,398.0,44,46220.0,100.0,27.693639117265253,71.11111111111111,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270810,5,5,5,5,651,9259.0,239.0,14,11323.0,100.0,817.7161529629957,1851.8,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270820,3,3,2,2,6,7840.0,0.0,6,6555.0,66.66666666666666,1196.0335621662853,3920.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270830,11,11,0,0,0,0.0,0.0,0,20813.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270840,14,14,12,12,2433,2433.0,1112.0,27,30604.0,85.71428571428571,79.49941184158934,202.75,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270850,12,12,5,5,682,9513.0,49113.92000000001,12,30873.0,41.66666666666667,308.13332037702844,1902.6,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270860,17,13,13,13,2057,3123.0,86040.71999999994,39,51990.0,100.0,60.06924408540104,240.23076923076923,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270870,4,4,0,0,0,0.0,0.0,0,8482.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270880,18,17,0,0,0,0.0,0.0,0,31786.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270890,8,8,4,4,226,239.0,109.0,6,24278.0,50.0,9.844303484636297,59.75,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270895,6,5,1,1,539,1852.0,32097.58000000003,2,12303.0,20.0,150.53239047386816,1852.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270900,3,3,0,0,0,0.0,0.0,0,5796.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270910,8,8,6,6,419,525.0,60.0,12,19032.0,75.0,27.585119798234555,87.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270915,23,19,12,12,372,372.0,92.0,20,38053.0,63.1578947368421,9.775838961448507,31.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
