origin_id,ibge_municipio_7,municipio_nome,uf_sigla,origin_latitude,origin_longitude,origin_population,origin_population_status,origin_source,origin_granularity,source_year,representative_point_method,precision_status,sector_situation
520870705560120,5208707,Goiânia,52,-16.590633839614075,-49.31960634180471,770,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705560121,5208707,Goiânia,52,-16.589090302929907,-49.31867047100825,798,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570001,5208707,Goiânia,52,-16.615043255791413,-49.296493568641175,819,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570002,5208707,Goiânia,52,-16.61479580782773,-49.29449504653744,328,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570003,5208707,Goiânia,52,-16.618960751936793,-49.293841978484714,919,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570004,5208707,Goiânia,52,-16.619440747174828,-49.29825921233906,706,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570005,5208707,Goiânia,52,-16.618198764723786,-49.29953048901511,717,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570007,5208707,Goiânia,52,-16.61025044561084,-49.3001229890499,869,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570008,5208707,Goiânia,52,-16.60982680093332,-49.29787942218455,694,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570009,5208707,Goiânia,52,-16.60526517395781,-49.29445420505162,879,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570012,5208707,Goiânia,52,-16.621763502530342,-49.287053688975895,658,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570013,5208707,Goiânia,52,-16.622225901010136,-49.28890040733611,547,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570015,5208707,Goiânia,52,-16.620278818396688,-49.3020509388329,604,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570016,5208707,Goiânia,52,-16.615818941485703,-49.2994168242759,492,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570017,5208707,Goiânia,52,-16.61766747720812,-49.291641554362315,661,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570018,5208707,Goiânia,52,-16.6137370382247,-49.300768225043846,754,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570019,5208707,Goiânia,52,-16.60888248871959,-49.296665672459895,479,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570020,5208707,Goiânia,52,-16.610291888614196,-49.29482343190597,800,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570021,5208707,Goiânia,52,-16.616992613589606,-49.289104646763434,722,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570022,5208707,Goiânia,52,-16.620172108015346,-49.286937849820305,790,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570023,5208707,Goiânia,52,-16.628167850751595,-49.279759874645706,1446,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570024,5208707,Goiânia,52,-16.623137883268864,-49.29005590766098,708,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570025,5208707,Goiânia,52,-16.62998132852523,-49.292652150780405,1529,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570027,5208707,Goiânia,52,-16.62223725953013,-49.30132231307304,636,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570028,5208707,Goiânia,52,-16.626299822524235,-49.30146928076442,857,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570029,5208707,Goiânia,52,-16.62112900336067,-49.277115346541045,589,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570030,5208707,Goiânia,52,-16.619191947281916,-49.282337099530174,539,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570031,5208707,Goiânia,52,-16.624445830980978,-49.291585414700634,1080,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570032,5208707,Goiânia,52,-16.626129976470832,-49.28624606710098,756,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570033,5208707,Goiânia,52,-16.62112787260471,-49.2954965239406,459,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570034,5208707,Goiânia,52,-16.623627058248044,-49.296788170003204,638,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570035,5208707,Goiânia,52,-16.625611245065834,-49.29848569242356,735,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570036,5208707,Goiânia,52,-16.610376945291478,-49.28905738890402,0,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570037,5208707,Goiânia,52,-16.614553610215374,-49.28599368589569,511,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570038,5208707,Goiânia,52,-16.617125487507284,-49.28628793488762,646,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570039,5208707,Goiânia,52,-16.618097933398975,-49.28446938616354,1328,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570040,5208707,Goiânia,52,-16.615472288867874,-49.30434101361361,723,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705570041,5208707,Goiânia,52,-16.61722665885758,-49.30271211342627,631,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580002,5208707,Goiânia,52,-16.586348761841712,-49.26776188609089,1238,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580005,5208707,Goiânia,52,-16.602306041821738,-49.253354984315195,822,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580006,5208707,Goiânia,52,-16.606613301866265,-49.250180202286614,680,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580010,5208707,Goiânia,52,-16.59446718378026,-49.25266676876977,254,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580014,5208707,Goiânia,52,-16.58964787095959,-49.26407506192574,869,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580015,5208707,Goiânia,52,-16.585669613608648,-49.272708043528915,7,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Rural
520870705580016,5208707,Goiânia,52,-16.586455155919193,-49.253988874272046,100,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Rural
520870705580017,5208707,Goiânia,52,-16.60035104891497,-49.24945379561216,23,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Rural
520870705580018,5208707,Goiânia,52,-16.604346985874532,-49.246825130629155,83,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580019,5208707,Goiânia,52,-16.598508626396676,-49.259225736570926,501,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580020,5208707,Goiânia,52,-16.6014904321191,-49.25702042169702,402,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580021,5208707,Goiânia,52,-16.596440281661884,-49.25764437127923,329,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580022,5208707,Goiânia,52,-16.59850100817803,-49.2561248905723,549,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580023,5208707,Goiânia,52,-16.604842281574218,-49.25457450871189,444,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580024,5208707,Goiânia,52,-16.607897380544156,-49.252275698859705,626,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580025,5208707,Goiânia,52,-16.592942095097744,-49.26166906212903,372,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580026,5208707,Goiânia,52,-16.59420004660849,-49.2590469932615,491,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580027,5208707,Goiânia,52,-16.595592463959832,-49.26090209030769,568,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580028,5208707,Goiânia,52,-16.5855429853948,-49.25832669562813,556,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580029,5208707,Goiânia,52,-16.590068772896508,-49.25950199945357,488,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580030,5208707,Goiânia,52,-16.59264129686009,-49.25768640618552,523,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580031,5208707,Goiânia,52,-16.59571905024166,-49.255226037491745,712,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580032,5208707,Goiânia,52,-16.59848180674916,-49.2531417564183,546,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580033,5208707,Goiânia,52,-16.59294334803994,-49.27180986107655,505,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580034,5208707,Goiânia,52,-16.595209546285197,-49.27111281188547,825,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580035,5208707,Goiânia,52,-16.59453964707756,-49.26664675327645,514,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580036,5208707,Goiânia,52,-16.596739390620552,-49.26978227029324,683,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580037,5208707,Goiânia,52,-16.59883604034109,-49.26848672188802,837,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580038,5208707,Goiânia,52,-16.58091190829441,-49.26460146226458,579,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580039,5208707,Goiânia,52,-16.58529411314563,-49.26110887811249,280,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580040,5208707,Goiânia,52,-16.5831134332589,-49.26491147228976,166,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580041,5208707,Goiânia,52,-16.623696444916497,-49.2624737467796,285,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580042,5208707,Goiânia,52,-16.605339204104446,-49.271990935187944,159,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705580043,5208707,Goiânia,52,-16.616371158877705,-49.26776759293791,544,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590001,5208707,Goiânia,52,-16.608661383824863,-49.24155413981553,1201,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590002,5208707,Goiânia,52,-16.613318659156235,-49.23928477130112,1083,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590003,5208707,Goiânia,52,-16.62229715896929,-49.2414835839752,789,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590005,5208707,Goiânia,52,-16.612231445058708,-49.2463548815671,1052,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590006,5208707,Goiânia,52,-16.61361724629973,-49.25081169094371,819,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590007,5208707,Goiânia,52,-16.61707048064129,-49.24957054934141,927,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590010,5208707,Goiânia,52,-16.615033741394488,-49.25690002943711,703,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590011,5208707,Goiânia,52,-16.614261385024996,-49.25408019093086,796,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590012,5208707,Goiânia,52,-16.61728550565799,-49.255806018266426,608,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590013,5208707,Goiânia,52,-16.617191351463436,-49.253539775046505,512,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590014,5208707,Goiânia,52,-16.618439603106445,-49.25277847880998,468,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590015,5208707,Goiânia,52,-16.615359257738014,-49.2465575136354,654,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705590016,5208707,Goiânia,52,-16.61669859281947,-49.245211425743335,603,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600001,5208707,Goiânia,52,-16.61435639381467,-49.21558340271274,983,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600002,5208707,Goiânia,52,-16.611026482310535,-49.21476710793808,773,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600003,5208707,Goiânia,52,-16.614527375138657,-49.21278870981278,870,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600004,5208707,Goiânia,52,-16.617290488597078,-49.212278992823904,587,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600006,5208707,Goiânia,52,-16.618029594459585,-49.218304507735645,704,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600007,5208707,Goiânia,52,-16.61709754924735,-49.222473928939046,904,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600008,5208707,Goiânia,52,-16.614570413455695,-49.22136997876494,916,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600009,5208707,Goiânia,52,-16.61413373326899,-49.21834221884544,630,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600010,5208707,Goiânia,52,-16.60963962118287,-49.22045515776653,831,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600011,5208707,Goiânia,52,-16.60844724879037,-49.21616985987309,243,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600015,5208707,Goiânia,52,-16.620851539778464,-49.20947532147077,854,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600016,5208707,Goiânia,52,-16.62449603286348,-49.207046412722335,966,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600017,5208707,Goiânia,52,-16.622539572247465,-49.214784974066184,403,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600018,5208707,Goiânia,52,-16.624338350457887,-49.2192828383877,864,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600019,5208707,Goiânia,52,-16.62644263363469,-49.222644561607765,1135,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600020,5208707,Goiânia,52,-16.62325007808091,-49.22315557706374,553,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600022,5208707,Goiânia,52,-16.618504699788105,-49.22484646849233,758,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600024,5208707,Goiânia,52,-16.617090509173014,-49.227856574887,111,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600025,5208707,Goiânia,52,-16.61142396630483,-49.21799226440333,1094,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600026,5208707,Goiânia,52,-16.61950211618552,-49.21213363359609,492,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600027,5208707,Goiânia,52,-16.620728241496007,-49.21809465463323,747,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600028,5208707,Goiânia,52,-16.623471918838703,-49.209363497313994,655,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600029,5208707,Goiânia,52,-16.624587301727516,-49.212086867728566,549,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600030,5208707,Goiânia,52,-16.62138056508076,-49.22092761074046,607,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600031,5208707,Goiânia,52,-16.612404509563763,-49.22270619328193,819,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600032,5208707,Goiânia,52,-16.608785734836136,-49.214845775626976,532,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600034,5208707,Goiânia,52,-16.612217266747496,-49.20840393409492,780,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520870705600035,5208707,Goiânia,52,-16.614488169989574,-49.21037711568976,707,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
