ibge_municipio_7,phase5_population_origins,phase5_origin_granularity,phase5_origin_population,phase5_population_covered_by_distances,phase5_population_origin_coverage_ratio,phase5_distance_coverage_ratio,phase5_weighted_mean_ubs_km,phase5_weighted_p50_ubs_km,phase5_weighted_p90_ubs_km,phase5_weighted_mean_pharmacy_km,phase5_weighted_p50_pharmacy_km,phase5_weighted_p90_pharmacy_km,phase5_population_share_ubs_gt_5km,phase5_population_share_pharmacy_le_2km,phase5_population_share_hard_ubs_easy_pharmacy,phase5_population_per_active_ubs,phase5_population_per_physician_fte,phase5_population_per_pfpb_pharmacy,phase5_precision_status,phase5_access_evidence_grade
1100015,1,municipality_single_origin,21494.0,21494.0,1.0,1.0,0.5062016808912104,0.5062016808912104,0.5062016808912104,24.39925319288722,24.399253192887222,24.399253192887222,0.0,0.0,0.0,5373.5,3137.8102189781025,5373.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100023,1,municipality_single_origin,96833.0,96833.0,1.0,1.0,0.2284451510210133,0.2284451510210133,0.2284451510210133,123.76083470773466,123.76083470773466,123.76083470773466,0.0,0.0,0.0,6052.0625,2912.2706766917295,9683.3,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100031,1,municipality_single_origin,5351.0,5351.0,1.0,1.0,0.2167813440974173,0.21678134409741728,0.21678134409741728,40.82510553341722,40.82510553341722,40.82510553341722,0.0,0.0,0.0,1783.6666666666667,1070.2,2675.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100049,1,municipality_single_origin,86887.0,86887.0,1.0,1.0,0.7760340410137716,0.7760340410137715,0.7760340410137715,57.26645901427609,57.26645901427609,57.26645901427609,0.0,0.0,0.0,6683.615384615385,2798.29307568438,3949.409090909091,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100056,1,municipality_single_origin,15890.0,15890.0,1.0,1.0,0.7302407861776443,0.7302407861776443,0.7302407861776443,0.6951177355170769,0.6951177355170769,0.6951177355170769,0.0,1.0,0.0,3972.5,1765.5555555555557,5296.666666666667,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100064,1,municipality_single_origin,15663.0,15663.0,1.0,1.0,0.6228956569979194,0.6228956569979194,0.6228956569979194,0.6864206220308217,0.6864206220308217,0.6864206220308217,0.0,1.0,0.0,3132.6,1546.962962962963,3915.75,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100072,1,municipality_single_origin,7519.0,7519.0,1.0,1.0,0.07263397136422611,0.07263397136422611,0.07263397136422611,38.959196743995726,38.959196743995726,38.959196743995726,0.0,0.0,0.0,1879.75,1367.090909090909,3759.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100080,1,municipality_single_origin,12627.0,12627.0,1.0,1.0,0.4707158642155115,0.4707158642155115,0.4707158642155115,223.10587137373088,223.10587137373088,223.10587137373088,0.0,0.0,0.0,4209.0,1661.4473684210527,4209.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100098,1,municipality_single_origin,29414.0,29414.0,1.0,1.0,0.1920845151583674,0.1920845151583674,0.1920845151583674,60.18421089820131,60.18421089820131,60.18421089820131,0.0,0.0,0.0,4902.333333333333,2440.9958506224066,14707.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100106,1,municipality_single_origin,39387.0,39387.0,1.0,1.0,1.1337529982287828,1.1337529982287828,1.1337529982287828,41.77889098158927,41.77889098158927,41.77889098158927,0.0,0.0,0.0,4376.333333333333,2500.7619047619046,13129.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100114,1,municipality_single_origin,50591.0,50591.0,1.0,1.0,0.4798742473869382,0.4798742473869382,0.4798742473869382,38.65998229502787,38.65998229502787,38.65998229502787,0.0,0.0,0.0,4599.181818181818,2231.135611907387,12647.75,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100122,1,municipality_single_origin,124333.0,124333.0,1.0,1.0,0.28112162298590254,0.28112162298590254,0.28112162298590254,33.26768094241421,33.26768094241421,33.26768094241421,0.0,0.0,0.0,7313.705882352941,2532.2403258655804,17761.85714285714,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100130,1,municipality_single_origin,30707.0,30707.0,1.0,1.0,0.06612131750815163,0.06612131750815163,0.06612131750815163,139.50892192492262,139.50892192492262,139.50892192492262,0.0,0.0,0.0,4386.714285714285,2717.433628318584,10235.666666666666,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100148,1,municipality_single_origin,15679.0,15679.0,1.0,1.0,0.432428624707001,0.432428624707001,0.432428624707001,0.8999169092772847,0.8999169092772847,0.8999169092772847,0.0,1.0,0.0,5226.333333333333,2192.8671328671326,7839.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100155,1,municipality_single_origin,35044.0,35044.0,1.0,1.0,0.2534901522575556,0.2534901522575556,0.2534901522575556,0.14143346396283857,0.14143346396283857,0.14143346396283857,0.0,1.0,0.0,5006.285714285715,1739.1563275434244,7008.8,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100189,1,municipality_single_origin,35079.0,35079.0,1.0,1.0,0.40552586694045023,0.40552586694045023,0.40552586694045023,69.53420674058911,69.53420674058911,69.53420674058911,0.0,0.0,0.0,4384.875,1197.235494880546,3897.6666666666665,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100205,1,municipality_single_origin,460434.0,460434.0,1.0,1.0,1.8731709482618961,1.873170948261896,1.873170948261896,99.00818222988528,99.00818222988528,99.00818222988528,0.0,0.0,0.0,9396.612244897959,3381.814175541682,38369.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100254,1,municipality_single_origin,19327.0,19327.0,1.0,1.0,0.26664262363879226,0.26664262363879226,0.26664262363879226,0.1724315319219067,0.1724315319219067,0.1724315319219067,0.0,1.0,0.0,2415.875,1136.8823529411766,19327.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100262,1,municipality_single_origin,3471.0,3471.0,1.0,1.0,0.4628760107092892,0.4628760107092892,0.4628760107092892,133.0170710421927,133.0170710421927,133.0170710421927,0.0,0.0,0.0,3471.0,925.6,3471.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100288,1,municipality_single_origin,56406.0,56406.0,1.0,1.0,0.6773862312747265,0.6773862312747266,0.6773862312747266,31.81616341209032,31.81616341209032,31.81616341209032,0.0,0.0,0.0,5127.818181818182,2563.909090909091,5127.818181818182,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100296,1,municipality_single_origin,7419.0,7419.0,1.0,1.0,0.038272259912910056,0.038272259912910056,0.038272259912910056,0.4193893985376388,0.4193893985376388,0.4193893985376388,0.0,1.0,0.0,3709.5,1196.6129032258063,3709.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100304,1,municipality_single_origin,95832.0,95832.0,1.0,1.0,1.1291765136541627,1.1291765136541627,1.1291765136541627,0.7531888728826387,0.7531888728826387,0.7531888728826387,0.0,1.0,0.0,11979.0,2710.947666195191,10648.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100320,1,municipality_single_origin,21635.0,21635.0,1.0,1.0,0.7930563100330654,0.7930563100330654,0.7930563100330654,44.15136043006909,44.15136043006909,44.15136043006909,0.0,0.0,0.0,5408.75,1966.8181818181818,10817.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100338,1,municipality_single_origin,25444.0,25444.0,1.0,1.0,0.41292129149213247,0.41292129149213247,0.41292129149213247,0.6643163896531246,0.6643163896531245,0.6643163896531245,0.0,1.0,0.0,6361.0,1810.9608540925267,12722.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100346,1,municipality_single_origin,13117.0,13117.0,1.0,1.0,0.6389134037101526,0.6389134037101526,0.6389134037101526,41.280418022042845,41.28041802204284,41.28041802204284,0.0,0.0,0.0,2186.1666666666665,1639.625,4372.333333333333,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100379,1,municipality_single_origin,11479.0,11479.0,1.0,1.0,0.3577970964553269,0.3577970964553269,0.3577970964553269,26.686794845756193,26.686794845756197,26.686794845756197,0.0,0.0,0.0,1913.1666666666667,1739.2424242424242,3826.3333333333335,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100403,1,municipality_single_origin,16320.0,16320.0,1.0,1.0,0.31231002889205783,0.31231002889205783,0.31231002889205783,123.72782477803042,123.72782477803042,123.72782477803042,0.0,0.0,0.0,3264.0,2510.769230769231,8160.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100452,1,municipality_single_origin,27992.0,27992.0,1.0,1.0,0.1333849749782735,0.1333849749782735,0.1333849749782735,160.62690460592262,160.62690460592265,160.62690460592265,0.0,0.0,0.0,4665.333333333333,1725.2388289676423,4665.333333333333,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100502,1,municipality_single_origin,7667.0,7667.0,1.0,1.0,0.6208517191949192,0.6208517191949192,0.6208517191949192,32.58593807216652,32.58593807216652,32.58593807216652,0.0,0.0,0.0,3833.5,1503.3333333333335,7667.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100601,1,municipality_single_origin,4150.0,4150.0,1.0,1.0,0.058632033437938026,0.058632033437938026,0.058632033437938026,81.93991160730158,81.93991160730158,81.93991160730158,0.0,0.0,0.0,1383.3333333333333,1092.1052631578948,4150.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100700,1,municipality_single_origin,8844.0,8844.0,1.0,1.0,0.25396007587673336,0.25396007587673336,0.25396007587673336,149.6605589456298,149.6605589456298,149.6605589456298,0.0,0.0,0.0,1768.8,2680.0,8844.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100809,1,municipality_single_origin,22310.0,22310.0,1.0,1.0,0.5724045066108315,0.5724045066108315,0.5724045066108315,20.21825218809107,20.21825218809107,20.21825218809107,0.0,0.0,0.0,7436.666666666667,1983.111111111111,22310.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100908,1,municipality_single_origin,3233.0,3233.0,1.0,1.0,0.49086204165128494,0.49086204165128494,0.49086204165128494,36.62185681607821,36.62185681607821,36.62185681607821,0.0,0.0,0.0,1616.5,1293.2,3233.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100924,1,municipality_single_origin,9324.0,9324.0,1.0,1.0,0.46220249399881574,0.4622024939988158,0.4622024939988158,71.4609047656916,71.4609047656916,71.4609047656916,0.0,0.0,0.0,1554.0,1864.8,9324.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1100940,1,municipality_single_origin,14863.0,14863.0,1.0,1.0,0.10292961338563708,0.10292961338563708,0.10292961338563708,154.55858244866914,154.55858244866914,154.55858244866914,0.0,0.0,0.0,4954.333333333333,2562.5862068965516,14863.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101005,1,municipality_single_origin,8001.0,8001.0,1.0,1.0,0.4087274272315992,0.4087274272315992,0.4087274272315992,53.25585261501886,53.25585261501886,53.25585261501886,0.0,0.0,0.0,2000.25,1066.8,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101104,1,municipality_single_origin,8548.0,8548.0,1.0,1.0,0.17317797775557725,0.17317797775557725,0.17317797775557725,90.13529319034238,90.13529319034238,90.13529319034238,0.0,0.0,0.0,4274.0,1709.6,8548.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101203,1,municipality_single_origin,6466.0,6466.0,1.0,1.0,0.09599556754980464,0.09599556754980462,0.09599556754980462,42.01823115921574,42.01823115921574,42.01823115921574,0.0,0.0,0.0,3233.0,1616.5,1616.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101302,1,municipality_single_origin,9235.0,9235.0,1.0,1.0,0.7577946324761632,0.7577946324761632,0.7577946324761632,56.72190389680794,56.72190389680794,56.72190389680794,0.0,0.0,0.0,4617.5,1539.1666666666667,3078.3333333333335,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101401,1,municipality_single_origin,11548.0,11548.0,1.0,1.0,0.03835523540480554,0.03835523540480554,0.03835523540480554,140.08625224193182,140.08625224193182,140.08625224193182,0.0,0.0,0.0,1443.5,902.1875,5774.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101435,1,municipality_single_origin,6200.0,6200.0,1.0,1.0,1.649831421977723,1.649831421977723,1.649831421977723,38.73655498528844,38.73655498528844,38.73655498528844,0.0,0.0,0.0,6200.0,918.5185185185185,6200.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101450,1,municipality_single_origin,4125.0,4125.0,1.0,1.0,0.09891944790046714,0.09891944790046714,0.09891944790046714,35.928540627773586,35.928540627773586,35.928540627773586,0.0,0.0,0.0,1375.0,1375.0,2062.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101468,1,municipality_single_origin,2156.0,2156.0,1.0,1.0,0.32051990021749094,0.32051990021749094,0.32051990021749094,40.64806446440547,40.64806446440547,40.64806446440547,0.0,0.0,0.0,2156.0,1916.4444444444443,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101476,1,municipality_single_origin,3076.0,3076.0,1.0,1.0,0.07078553940787428,0.07078553940787428,0.07078553940787428,44.569043258652265,44.56904325865227,44.56904325865227,0.0,0.0,0.0,1025.3333333333333,1183.076923076923,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101484,1,municipality_single_origin,5258.0,5258.0,1.0,1.0,0.16903054051698196,0.16903054051698196,0.16903054051698196,35.41414268063391,35.41414268063391,35.41414268063391,0.0,0.0,0.0,2629.0,2629.0,5258.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101492,1,municipality_single_origin,16286.0,16286.0,1.0,1.0,2.0822892181269497,2.0822892181269497,2.0822892181269497,142.26041651019142,142.26041651019142,142.26041651019142,0.0,0.0,0.0,2714.3333333333335,1127.0588235294117,5428.666666666667,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101500,1,municipality_single_origin,11171.0,11171.0,1.0,1.0,0.49146489904661805,0.49146489904661805,0.49146489904661805,79.15323512083127,79.15323512083127,79.15323512083127,0.0,0.0,0.0,3723.6666666666665,1942.7826086956522,5585.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101559,1,municipality_single_origin,4256.0,4256.0,1.0,1.0,0.5411695183149311,0.5411695183149311,0.5411695183149311,22.809998752251953,22.809998752251953,22.809998752251953,0.0,0.0,0.0,4256.0,1091.2820512820513,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101609,1,municipality_single_origin,8113.0,8113.0,1.0,1.0,0.15271354117808325,0.15271354117808325,0.15271354117808325,53.75871103517289,53.75871103517289,53.75871103517289,0.0,0.0,0.0,1622.6,1622.6,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101708,1,municipality_single_origin,10725.0,10725.0,1.0,1.0,1.4281871747665422,1.4281871747665422,1.4281871747665422,45.76555950351896,45.76555950351896,45.76555950351896,0.0,0.0,0.0,3575.0,1489.5833333333333,2681.25,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101757,1,municipality_single_origin,7788.0,7788.0,1.0,1.0,1.6407986263987242,1.6407986263987242,1.6407986263987242,96.52763918966187,96.52763918966187,96.52763918966187,0.0,0.0,0.0,2596.0,1557.6,7788.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1101807,1,municipality_single_origin,6479.0,6479.0,1.0,1.0,0.2723499527842894,0.2723499527842894,0.2723499527842894,35.22577954672295,35.22577954672295,35.22577954672295,0.0,0.0,0.0,3239.5,981.6666666666667,3239.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200013,1,municipality_single_origin,14021.0,14021.0,1.0,1.0,0.4758445485088611,0.4758445485088611,0.4758445485088611,75.29329387627492,75.29329387627492,75.29329387627492,0.0,0.0,0.0,2336.8333333333335,1809.1612903225807,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200054,1,municipality_single_origin,8100.0,8100.0,1.0,1.0,0.14536010667832347,0.14536010667832347,0.14536010667832347,216.17331845348815,216.17331845348815,216.17331845348815,0.0,0.0,0.0,2025.0,2160.0,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200104,1,municipality_single_origin,26000.0,26000.0,1.0,1.0,0.2946869130250544,0.2946869130250544,0.2946869130250544,146.3180497911742,146.3180497911742,146.3180497911742,0.0,0.0,0.0,2888.8888888888887,1733.3333333333333,13000.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200138,1,municipality_single_origin,12917.0,12917.0,1.0,1.0,0.40925370750098505,0.40925370750098505,0.40925370750098505,0.9147088526004415,0.9147088526004415,0.9147088526004415,0.0,1.0,0.0,2152.8333333333335,1845.2857142857142,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200179,1,municipality_single_origin,10392.0,10392.0,1.0,1.0,0.2666170162671163,0.2666170162671163,0.2666170162671163,46.316104551380775,46.316104551380775,46.316104551380775,0.0,0.0,0.0,1732.0,1385.6,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200203,1,municipality_single_origin,91888.0,91888.0,1.0,1.0,0.3498582167449866,0.3498582167449866,0.3498582167449866,572.718796277739,572.718796277739,572.718796277739,0.0,0.0,0.0,3062.9333333333334,1910.3534303534302,45944.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200252,1,municipality_single_origin,18757.0,18757.0,1.0,1.0,0.29433908549036897,0.29433908549036897,0.29433908549036897,146.43797239101983,146.43797239101983,146.43797239101983,0.0,0.0,0.0,2344.625,1090.5232558139535,9378.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200302,1,municipality_single_origin,35426.0,35426.0,1.0,1.0,0.4506338024157998,0.4506338024157998,0.4506338024157998,322.11284176408924,322.11284176408924,322.11284176408924,0.0,0.0,0.0,4428.25,2530.4285714285716,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200328,1,municipality_single_origin,9222.0,9222.0,1.0,1.0,0.6443267368074708,0.6443267368074708,0.6443267368074708,444.2566712397872,444.2566712397872,444.2566712397872,0.0,0.0,0.0,2305.5,1921.25,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200336,1,municipality_single_origin,19294.0,19294.0,1.0,1.0,0.7027083422337909,0.7027083422337909,0.7027083422337909,597.9085231905194,597.9085231905194,597.9085231905194,0.0,0.0,0.0,2143.777777777778,1519.212598425197,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200344,1,municipality_single_origin,11996.0,11996.0,1.0,1.0,0.6457150153140042,0.6457150153140042,0.6457150153140042,180.7157718052019,180.7157718052019,180.7157718052019,0.0,0.0,0.0,3998.6666666666665,1999.3333333333333,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200351,1,municipality_single_origin,17093.0,17093.0,1.0,1.0,0.02117448337509607,0.02117448337509607,0.02117448337509607,540.1081979882599,540.1081979882599,540.1081979882599,0.0,0.0,0.0,3418.6,2848.8333333333335,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200385,1,municipality_single_origin,16560.0,16560.0,1.0,1.0,1.658303117315583,1.658303117315583,1.658303117315583,63.16052071775484,63.16052071775484,63.16052071775484,0.0,0.0,0.0,2070.0,1195.667870036101,16560.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200393,1,municipality_single_origin,10735.0,10735.0,1.0,1.0,0.6310077310689289,0.6310077310689289,0.6310077310689289,554.0722179239236,554.0722179239236,554.0722179239236,0.0,0.0,0.0,2147.0,2147.0,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200401,1,municipality_single_origin,364756.0,364756.0,1.0,1.0,0.21427979409676792,0.21427979409676792,0.21427979409676792,0.36228597903031495,0.36228597903031495,0.36228597903031495,0.0,1.0,0.0,5066.055555555556,2161.837309230997,52108.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200427,1,municipality_single_origin,14938.0,14938.0,1.0,1.0,0.14603532726600907,0.14603532726600907,0.14603532726600907,566.5619276109261,566.5619276109261,566.5619276109261,0.0,0.0,0.0,1659.7777777777778,1867.25,14938.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200435,1,municipality_single_origin,6723.0,6723.0,1.0,1.0,0.18545177603109173,0.18545177603109173,0.18545177603109173,282.268873451253,282.268873451253,282.268873451253,0.0,0.0,0.0,3361.5,2689.2,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200450,1,municipality_single_origin,21454.0,21454.0,1.0,1.0,0.41959556048865093,0.41959556048865093,0.41959556048865093,0.6733296803166317,0.6733296803166317,0.6733296803166317,0.0,1.0,0.0,2383.777777777778,1950.3636363636363,21454.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200500,1,municipality_single_origin,41343.0,41343.0,1.0,1.0,0.37013174020623874,0.37013174020623874,0.37013174020623874,114.65164005323997,114.65164005323997,114.65164005323997,0.0,0.0,0.0,2431.9411764705883,2439.115044247788,20671.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200609,1,municipality_single_origin,43467.0,43467.0,1.0,1.0,0.19689551046197998,0.19689551046197998,0.19689551046197998,360.3037626439612,360.3037626439612,360.3037626439612,0.0,0.0,0.0,4829.666666666667,3951.5454545454545,43467.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200708,1,municipality_single_origin,18243.0,18243.0,1.0,1.0,0.8313139068031434,0.8313139068031434,0.8313139068031434,100.73095550138886,100.73095550138886,100.73095550138886,0.0,0.0,0.0,2280.375,1489.2244897959183,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1200807,1,municipality_single_origin,16693.0,16693.0,1.0,1.0,1.0437273283390598,1.0437273283390598,1.0437273283390598,48.85897006607142,48.85897006607142,48.85897006607142,0.0,0.0,0.0,3338.6,2153.935483870968,16693.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300029,1,municipality_single_origin,15866.0,15866.0,1.0,1.0,0.06954448324753333,0.06954448324753335,0.06954448324753335,0.01662605012137209,0.01662605012137209,0.01662605012137209,0.0,1.0,0.0,2644.3333333333335,1475.906976744186,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300060,1,municipality_single_origin,10819.0,10819.0,1.0,1.0,0.25596119587496186,0.25596119587496186,0.25596119587496186,73.1068671322606,73.1068671322606,73.1068671322606,0.0,0.0,0.0,3606.3333333333335,1803.1666666666667,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300086,1,municipality_single_origin,9962.0,9962.0,1.0,1.0,0.461807525515585,0.46180752551558496,0.46180752551558496,92.2006978318187,92.2006978318187,92.2006978318187,0.0,0.0,0.0,9962.0,1844.8148148148148,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300102,1,municipality_single_origin,17194.0,17194.0,1.0,1.0,1.0263975777410983,1.0263975777410983,1.0263975777410983,125.4856968753501,125.48569687535009,125.48569687535009,0.0,0.0,0.0,3438.8,1719.4,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300144,1,municipality_single_origin,20647.0,20647.0,1.0,1.0,0.9991796890517556,0.9991796890517555,0.9991796890517555,1.0437837139482276,1.0437837139482276,1.0437837139482276,0.0,1.0,0.0,2580.875,2064.7,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300201,1,municipality_single_origin,15314.0,15314.0,1.0,1.0,0.25397625041502747,0.25397625041502747,0.25397625041502747,316.18402092180656,316.18402092180656,316.18402092180656,0.0,0.0,0.0,3062.8,1715.8543417366946,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300300,1,municipality_single_origin,41564.0,41564.0,1.0,1.0,0.33213424144727105,0.33213424144727105,0.33213424144727105,88.11643352027717,88.11643352027717,88.11643352027717,0.0,0.0,0.0,3197.230769230769,1731.8333333333333,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300409,1,municipality_single_origin,18834.0,18834.0,1.0,1.0,0.5689341041293433,0.5689341041293433,0.5689341041293433,240.56397547277246,240.56397547277243,240.56397547277243,0.0,0.0,0.0,2690.5714285714284,1712.1818181818182,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300508,1,municipality_single_origin,31051.0,31051.0,1.0,1.0,0.3792056696777515,0.3792056696777515,0.3792056696777515,98.21556675036256,98.21556675036256,98.21556675036256,0.0,0.0,0.0,2822.818181818182,3105.1,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300607,1,municipality_single_origin,37648.0,37648.0,1.0,1.0,0.6823490624585987,0.6823490624585987,0.6823490624585987,301.71150196422104,301.71150196422104,301.71150196422104,0.0,0.0,0.0,6274.666666666667,2353.0,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300631,1,municipality_single_origin,22495.0,22495.0,1.0,1.0,32.85312395388239,32.85312395388239,32.85312395388239,106.77956442566854,106.77956442566854,106.77956442566854,1.0,0.0,0.0,,,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300680,1,municipality_single_origin,23785.0,23785.0,1.0,1.0,0.2630711799946277,0.2630711799946277,0.2630711799946277,49.318179417719605,49.318179417719605,49.318179417719605,0.0,0.0,0.0,7928.333333333333,5285.555555555556,23785.0,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300706,1,municipality_single_origin,35447.0,35447.0,1.0,1.0,0.028669977834280196,0.028669977834280196,0.028669977834280196,134.86368669119153,134.86368669119153,134.86368669119153,0.0,0.0,0.0,7089.4,3458.243902439024,17723.5,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300805,1,municipality_single_origin,33080.0,33080.0,1.0,1.0,0.3134885475757334,0.3134885475757334,0.3134885475757334,118.79863675545397,118.79863675545397,118.79863675545397,0.0,0.0,0.0,3675.5555555555557,3007.2727272727275,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300839,1,municipality_single_origin,13469.0,13469.0,1.0,1.0,0.4712459994281218,0.47124599942812184,0.47124599942812184,65.64213608878063,65.64213608878063,65.64213608878063,0.0,0.0,0.0,3367.25,2226.280991735537,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1300904,1,municipality_single_origin,16869.0,16869.0,1.0,1.0,0.207232855124773,0.207232855124773,0.207232855124773,185.28498021964347,185.28498021964347,185.28498021964347,0.0,0.0,0.0,5623.0,3373.8,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
1301001,1,municipality_single_origin,28742.0,28742.0,1.0,1.0,0.18557352463403376,0.18557352463403376,0.18557352463403376,237.64943751411238,237.64943751411238,237.64943751411238,0.0,0.0,0.0,4790.333333333333,884.3692307692307,,municipal_single_origin_proxy_not_intramunicipal,B2_municipal_population_proxy
