ibge_municipio_7,municipio_nome_ibge_seat,uf_sigla_ibge_seat,seat_latitude,seat_longitude,seat_category,seat_subcategory
1703867,Cariri do Tocantins,TO,-11.8898,-49.1614,Cidade,Sede Municipal
1703883,Carmolândia,TO,-7.0355,-48.3962,Cidade,Sede Municipal
1703891,Carrasco Bonito,TO,-5.3212,-48.0363,Cidade,Sede Municipal
1703909,Caseara,TO,-9.2737,-49.9601,Cidade,Sede Municipal
1704105,Centenário,TO,-8.9573,-47.3349,Cidade,Sede Municipal
1704600,Chapada de Areia,TO,-10.1423,-49.1788,Cidade,Sede Municipal
1705102,Chapada da Natividade,TO,-11.6169,-47.7521,Cidade,Sede Municipal
1705508,Colinas do Tocantins,TO,-8.0558,-48.4835,Cidade,Sede Municipal
1705557,Combinado,TO,-12.8179,-46.5488,Cidade,Sede Municipal
1705607,Conceição do Tocantins,TO,-12.2189,-47.297,Cidade,Sede Municipal
1706001,Couto Magalhães,TO,-8.3601,-49.1789,Cidade,Sede Municipal
1706100,Cristalândia,TO,-10.6021,-49.1919,Cidade,Sede Municipal
1706258,Crixás do Tocantins,TO,-11.1049,-48.919,Cidade,Sede Municipal
1706506,Darcinópolis,TO,-6.7088,-47.7539,Cidade,Sede Municipal
1707009,Dianópolis,TO,-11.626,-46.8204,Cidade,Sede Municipal
1707108,Divinópolis do Tocantins,TO,-9.8001,-49.2114,Cidade,Sede Municipal
1707207,Dois Irmãos do Tocantins,TO,-9.2547,-49.0655,Cidade,Sede Municipal
1707306,Dueré,TO,-11.343,-49.2691,Cidade,Sede Municipal
1707405,Esperantina,TO,-5.3653,-48.539,Cidade,Sede Municipal
1707553,Fátima,TO,-10.7645,-48.9038,Cidade,Sede Municipal
1707652,Figueirópolis,TO,-12.1418,-49.1701,Cidade,Sede Municipal
1707702,Filadélfia,TO,-7.337,-47.4893,Cidade,Sede Municipal
1708205,Formoso do Araguaia,TO,-11.8014,-49.5294,Cidade,Sede Municipal
1708254,Tabocão,TO,-9.0576,-48.5202,Cidade,Sede Municipal
1708304,Goianorte,TO,-8.7777,-48.9332,Cidade,Sede Municipal
1709005,Goiatins,TO,-7.7089,-47.3149,Cidade,Sede Municipal
1709302,Guaraí,TO,-8.8366,-48.511,Cidade,Sede Municipal
1709500,Gurupi,TO,-11.7271,-49.0632,Cidade,Sede Municipal
1709807,Ipueiras,TO,-11.2402,-48.4444,Cidade,Sede Municipal
1710508,Itacajá,TO,-8.3931,-47.7697,Cidade,Sede Municipal
1710706,Itaguatins,TO,-5.7713,-47.4806,Cidade,Sede Municipal
1710904,Itapiratins,TO,-8.3894,-48.1012,Cidade,Sede Municipal
1711100,Itaporã do Tocantins,TO,-8.5728,-48.69,Cidade,Sede Municipal
1711506,Jaú do Tocantins,TO,-12.6517,-48.5942,Cidade,Sede Municipal
1711803,Juarina,TO,-8.1189,-49.0993,Cidade,Sede Municipal
1711902,Lagoa da Confusão,TO,-10.7897,-49.6212,Cidade,Sede Municipal
1711951,Lagoa do Tocantins,TO,-10.2964,-47.5624,Cidade,Sede Municipal
1712009,Lajeado,TO,-9.7529,-48.3569,Cidade,Sede Municipal
1712157,Lavandeira,TO,-12.7904,-46.5072,Cidade,Sede Municipal
1712405,Lizarda,TO,-9.596,-46.6752,Cidade,Sede Municipal
1712454,Luzinópolis,TO,-6.1903,-47.8581,Cidade,Sede Municipal
1712504,Marianópolis do Tocantins,TO,-9.7992,-49.6562,Cidade,Sede Municipal
1712702,Mateiros,TO,-10.546,-46.4182,Cidade,Sede Municipal
1712801,Maurilândia do Tocantins,TO,-5.9526,-47.5089,Cidade,Sede Municipal
1713205,Miracema do Tocantins,TO,-9.5744,-48.3946,Cidade,Sede Municipal
1713304,Miranorte,TO,-9.5234,-48.5898,Cidade,Sede Municipal
1713601,Monte do Carmo,TO,-10.7636,-48.1102,Cidade,Sede Municipal
1713700,Monte Santo do Tocantins,TO,-10.0095,-48.9914,Cidade,Sede Municipal
1713809,Palmeiras do Tocantins,TO,-6.6102,-47.5466,Cidade,Sede Municipal
1713957,Muricilândia,TO,-7.1496,-48.6053,Cidade,Sede Municipal
1714203,Natividade,TO,-11.7101,-47.7245,Cidade,Sede Municipal
1714302,Nazaré,TO,-6.3745,-47.6623,Cidade,Sede Municipal
1714880,Nova Olinda,TO,-7.6337,-48.422,Cidade,Sede Municipal
1715002,Nova Rosalândia,TO,-10.5683,-48.9116,Cidade,Sede Municipal
1715101,Novo Acordo,TO,-9.9638,-47.6756,Cidade,Sede Municipal
1715150,Novo Alegre,TO,-12.9152,-46.5742,Cidade,Sede Municipal
1715259,Novo Jardim,TO,-11.8229,-46.6286,Cidade,Sede Municipal
1715507,Oliveira de Fátima,TO,-10.7092,-48.9119,Cidade,Sede Municipal
1715705,Palmeirante,TO,-7.858,-47.9253,Cidade,Sede Municipal
1715754,Palmeirópolis,TO,-13.0422,-48.4095,Cidade,Sede Municipal
1716109,Paraíso do Tocantins,TO,-10.1767,-48.8811,Cidade,Sede Municipal
1716208,Paranã,TO,-12.6147,-47.8821,Cidade,Sede Municipal
1716307,Pau D'Arco,TO,-7.5402,-49.3713,Cidade,Sede Municipal
1716505,Pedro Afonso,TO,-8.9723,-48.17,Cidade,Sede Municipal
1716604,Peixe,TO,-12.0328,-48.5394,Cidade,Sede Municipal
1716653,Pequizeiro,TO,-8.5935,-48.9337,Cidade,Sede Municipal
1716703,Colméia,TO,-8.7297,-48.7613,Cidade,Sede Municipal
1717008,Pindorama do Tocantins,TO,-11.1382,-47.5776,Cidade,Sede Municipal
1717206,Piraquê,TO,-6.7656,-48.2948,Cidade,Sede Municipal
1717503,Pium,TO,-10.4432,-49.1797,Cidade,Sede Municipal
1717800,Ponte Alta do Bom Jesus,TO,-12.092,-46.4791,Cidade,Sede Municipal
1717909,Ponte Alta do Tocantins,TO,-10.7465,-47.5388,Cidade,Sede Municipal
1718006,Porto Alegre do Tocantins,TO,-11.6098,-47.0484,Cidade,Sede Municipal
1718204,Porto Nacional,TO,-10.7078,-48.4119,Cidade,Sede Municipal
1718303,Praia Norte,TO,-5.3954,-47.8107,Cidade,Sede Municipal
1718402,Presidente Kennedy,TO,-8.5297,-48.5068,Cidade,Sede Municipal
1718451,Pugmil,TO,-10.4273,-48.8959,Cidade,Sede Municipal
1718501,Recursolândia,TO,-8.736,-47.2423,Cidade,Sede Municipal
1718550,Riachinho,TO,-6.4431,-48.1392,Cidade,Sede Municipal
1718659,Rio da Conceição,TO,-11.4005,-46.8847,Cidade,Sede Municipal
1718709,Rio dos Bois,TO,-9.3446,-48.5351,Cidade,Sede Municipal
1718758,Rio Sono,TO,-9.3448,-47.901,Cidade,Sede Municipal
1718808,Sampaio,TO,-5.3524,-47.8781,Cidade,Sede Municipal
1718840,Sandolândia,TO,-12.5408,-49.9292,Cidade,Sede Municipal
1718865,Santa Fé do Araguaia,TO,-7.1489,-48.6908,Cidade,Sede Municipal
1718881,Santa Maria do Tocantins,TO,-8.7756,-47.748,Cidade,Sede Municipal
1718899,Santa Rita do Tocantins,TO,-10.8629,-48.9081,Cidade,Sede Municipal
1718907,Santa Rosa do Tocantins,TO,-11.445,-48.1177,Cidade,Sede Municipal
1719004,Santa Tereza do Tocantins,TO,-10.2816,-47.81,Cidade,Sede Municipal
1720002,Santa Terezinha do Tocantins,TO,-6.4355,-47.6721,Cidade,Sede Municipal
1720101,São Bento do Tocantins,TO,-6.0264,-47.9241,Cidade,Sede Municipal
1720150,São Félix do Tocantins,TO,-10.1609,-46.666,Cidade,Sede Municipal
1720200,São Miguel do Tocantins,TO,-5.553,-47.5773,Cidade,Sede Municipal
1720259,São Salvador do Tocantins,TO,-12.7496,-48.2385,Cidade,Sede Municipal
1720309,São Sebastião do Tocantins,TO,-5.2583,-48.201,Cidade,Sede Municipal
1720499,São Valério,TO,-11.9683,-48.2333,Cidade,Sede Municipal
1720655,Silvanópolis,TO,-11.1537,-48.1706,Cidade,Sede Municipal
1720804,Sítio Novo do Tocantins,TO,-5.6028,-47.6403,Cidade,Sede Municipal
1720853,Sucupira,TO,-11.9884,-48.9121,Cidade,Sede Municipal
1720903,Taguatinga,TO,-12.4043,-46.4377,Cidade,Sede Municipal
1720937,Taipas do Tocantins,TO,-12.1908,-46.9932,Cidade,Sede Municipal
1720978,Talismã,TO,-12.798,-49.0923,Cidade,Sede Municipal
1721000,Palmas,TO,-10.1845,-48.3337,Cidade,Sede Municipal
1721109,Tocantínia,TO,-9.5679,-48.3765,Cidade,Sede Municipal
1721208,Tocantinópolis,TO,-6.3291,-47.4216,Cidade,Sede Municipal
1721257,Tupirama,TO,-8.9755,-48.1909,Cidade,Sede Municipal
1721307,Tupiratins,TO,-8.3993,-48.1301,Cidade,Sede Municipal
1722081,Wanderlândia,TO,-6.8486,-47.965,Cidade,Sede Municipal
1722107,Xambioá,TO,-6.4113,-48.5303,Cidade,Sede Municipal
2100055,Açailândia,MA,-4.9403,-47.4653,Cidade,Sede Municipal
2100105,Afonso Cunha,MA,-4.1341,-43.324,Cidade,Sede Municipal
2100154,Água Doce do Maranhão,MA,-2.8379,-42.1163,Cidade,Sede Municipal
2100204,Alcântara,MA,-2.4089,-44.4176,Cidade,Sede Municipal
2100303,Aldeias Altas,MA,-4.6288,-43.471,Cidade,Sede Municipal
2100402,Altamira do Maranhão,MA,-4.167,-45.4648,Cidade,Sede Municipal
2100436,Alto Alegre do Maranhão,MA,-4.2096,-44.444,Cidade,Sede Municipal
2100477,Alto Alegre do Pindaré,MA,-3.6661,-45.8447,Cidade,Sede Municipal
2100501,Alto Parnaíba,MA,-9.1118,-45.9333,Cidade,Sede Municipal
2100550,Amapá do Maranhão,MA,-1.6749,-46.0099,Cidade,Sede Municipal
2100600,Amarante do Maranhão,MA,-5.569,-46.7471,Cidade,Sede Municipal
2100709,Anajatuba,MA,-3.2656,-44.6178,Cidade,Sede Municipal
2100808,Anapurus,MA,-3.6734,-43.1101,Cidade,Sede Municipal
2100832,Apicum-Açu,MA,-1.5351,-45.0817,Cidade,Sede Municipal
2100873,Araguanã,MA,-2.954,-45.6642,Cidade,Sede Municipal
2100907,Araioses,MA,-2.891,-41.9038,Cidade,Sede Municipal
2100956,Arame,MA,-4.8882,-46.012,Cidade,Sede Municipal
2101004,Arari,MA,-3.4527,-44.7791,Cidade,Sede Municipal
2101103,Axixá,MA,-2.8381,-44.052,Cidade,Sede Municipal
2101202,Bacabal,MA,-4.2294,-44.7758,Cidade,Sede Municipal
2101251,Bacabeira,MA,-2.9788,-44.3161,Cidade,Sede Municipal
2101301,Bacuri,MA,-1.7282,-45.142,Cidade,Sede Municipal
2101350,Bacurituba,MA,-2.7075,-44.7374,Cidade,Sede Municipal
2101400,Balsas,MA,-7.5332,-46.0401,Cidade,Sede Municipal
2101509,Barão de Grajaú,MA,-6.7576,-43.0242,Cidade,Sede Municipal
2101608,Barra do Corda,MA,-5.5082,-45.2464,Cidade,Sede Municipal
2101707,Barreirinhas,MA,-2.7502,-42.8271,Cidade,Sede Municipal
2101731,Belágua,MA,-3.1605,-43.5078,Cidade,Sede Municipal
2101772,Bela Vista do Maranhão,MA,-3.7418,-45.2504,Cidade,Sede Municipal
2101806,Benedito Leite,MA,-7.2249,-44.5581,Cidade,Sede Municipal
2101905,Bequimão,MA,-2.4493,-44.783,Cidade,Sede Municipal
2101939,Bernardo do Mearim,MA,-4.6351,-44.7642,Cidade,Sede Municipal
2101970,Boa Vista do Gurupi,MA,-1.7953,-46.3087,Cidade,Sede Municipal
2102002,Bom Jardim,MA,-3.5458,-45.6055,Cidade,Sede Municipal
2102036,Bom Jesus das Selvas,MA,-4.4878,-46.8496,Cidade,Sede Municipal
2102077,Bom Lugar,MA,-4.3706,-45.0348,Cidade,Sede Municipal
2102101,Brejo,MA,-3.6816,-42.7507,Cidade,Sede Municipal
2102150,Brejo de Areia,MA,-4.3323,-45.5849,Cidade,Sede Municipal
2102200,Buriti,MA,-3.9427,-42.9247,Cidade,Sede Municipal
2102309,Buriti Bravo,MA,-5.843,-43.8374,Cidade,Sede Municipal
2102325,Buriticupu,MA,-4.3178,-46.4601,Cidade,Sede Municipal
2102358,Buritirana,MA,-5.592,-47.0182,Cidade,Sede Municipal
2102374,Cachoeira Grande,MA,-2.9277,-44.0613,Cidade,Sede Municipal
2102408,Cajapió,MA,-2.8816,-44.6753,Cidade,Sede Municipal
2102507,Cajari,MA,-3.321,-45.0104,Cidade,Sede Municipal
2102556,Campestre do Maranhão,MA,-6.1738,-47.3657,Cidade,Sede Municipal
2102606,Cândido Mendes,MA,-1.4556,-45.7282,Cidade,Sede Municipal
2102705,Cantanhede,MA,-3.6342,-44.3768,Cidade,Sede Municipal
2102754,Capinzal do Norte,MA,-4.724,-44.3272,Cidade,Sede Municipal
2102804,Carolina,MA,-7.3348,-47.4734,Cidade,Sede Municipal
2102903,Carutapera,MA,-1.2025,-46.0213,Cidade,Sede Municipal
2103000,Caxias,MA,-4.8622,-43.3639,Cidade,Sede Municipal
2103109,Cedral,MA,-1.9974,-44.5352,Cidade,Sede Municipal
2103125,Central do Maranhão,MA,-2.1955,-44.8323,Cidade,Sede Municipal
2103158,Centro do Guilherme,MA,-2.4485,-46.0369,Cidade,Sede Municipal
2103174,Centro Novo do Maranhão,MA,-2.1397,-46.1255,Cidade,Sede Municipal
2103208,Chapadinha,MA,-3.7415,-43.3548,Cidade,Sede Municipal
2103257,Cidelândia,MA,-5.1757,-47.7816,Cidade,Sede Municipal
2103307,Codó,MA,-4.4528,-43.8876,Cidade,Sede Municipal
2103406,Coelho Neto,MA,-4.257,-43.0121,Cidade,Sede Municipal
2103505,Colinas,MA,-6.0262,-44.2495,Cidade,Sede Municipal
2103554,Conceição do Lago-Açu,MA,-3.8379,-44.8978,Cidade,Sede Municipal
2103604,Coroatá,MA,-4.1282,-44.1276,Cidade,Sede Municipal
2103703,Cururupu,MA,-1.8256,-44.8672,Cidade,Sede Municipal
2103752,Davinópolis,MA,-5.5283,-47.3964,Cidade,Sede Municipal
2103802,Dom Pedro,MA,-5.0398,-44.4386,Cidade,Sede Municipal
2103901,Duque Bacelar,MA,-4.1541,-42.9456,Cidade,Sede Municipal
2104008,Esperantinópolis,MA,-4.8765,-44.8826,Cidade,Sede Municipal
2104057,Estreito,MA,-6.5596,-47.4393,Cidade,Sede Municipal
2104073,Feira Nova do Maranhão,MA,-6.9626,-46.6831,Cidade,Sede Municipal
2104081,Fernando Falcão,MA,-6.1508,-44.9011,Cidade,Sede Municipal
2104099,Formosa da Serra Negra,MA,-6.4421,-46.1907,Cidade,Sede Municipal
2104107,Fortaleza dos Nogueiras,MA,-6.9651,-46.1704,Cidade,Sede Municipal
2104206,Fortuna,MA,-5.7373,-44.1606,Cidade,Sede Municipal
2104305,Godofredo Viana,MA,-1.4148,-45.7733,Cidade,Sede Municipal
2104404,Gonçalves Dias,MA,-5.1554,-44.3004,Cidade,Sede Municipal
2104503,Governador Archer,MA,-5.0231,-44.2698,Cidade,Sede Municipal
2104552,Governador Edison Lobão,MA,-5.7481,-47.3635,Cidade,Sede Municipal
2104602,Governador Eugênio Barros,MA,-5.3178,-44.2442,Cidade,Sede Municipal
2104628,Governador Luiz Rocha,MA,-5.4702,-44.0704,Cidade,Sede Municipal
2104651,Governador Newton Bello,MA,-3.4259,-45.67,Cidade,Sede Municipal
2104677,Governador Nunes Freire,MA,-2.1299,-45.8881,Cidade,Sede Municipal
2104701,Graça Aranha,MA,-5.4092,-44.3305,Cidade,Sede Municipal
2104800,Grajaú,MA,-5.8169,-46.1433,Cidade,Sede Municipal
2104909,Guimarães,MA,-2.1337,-44.6009,Cidade,Sede Municipal
2105005,Humberto de Campos,MA,-2.5972,-43.4617,Cidade,Sede Municipal
2105104,Icatu,MA,-2.7763,-44.0656,Cidade,Sede Municipal
2105153,Igarapé do Meio,MA,-3.6408,-45.1847,Cidade,Sede Municipal
2105203,Igarapé Grande,MA,-4.662,-44.8542,Cidade,Sede Municipal
2105302,Imperatriz,MA,-5.5271,-47.4902,Cidade,Sede Municipal
2105351,Itaipava do Grajaú,MA,-5.1423,-45.7912,Cidade,Sede Municipal
2105401,Itapecuru Mirim,MA,-3.393,-44.358,Cidade,Sede Municipal
2105427,Itinga do Maranhão,MA,-4.4508,-47.528,Cidade,Sede Municipal
2105450,Jatobá,MA,-5.8186,-44.2303,Cidade,Sede Municipal
2105476,Jenipapo dos Vieiras,MA,-5.3693,-45.6375,Cidade,Sede Municipal
2105500,João Lisboa,MA,-5.4489,-47.401,Cidade,Sede Municipal
2105609,Joselândia,MA,-4.9833,-44.6986,Cidade,Sede Municipal
2105658,Junco do Maranhão,MA,-1.8787,-46.0727,Cidade,Sede Municipal
2105708,Lago da Pedra,MA,-4.5713,-45.131,Cidade,Sede Municipal
2105807,Lago do Junco,MA,-4.6067,-45.053,Cidade,Sede Municipal
2105906,Lago Verde,MA,-4.0418,-44.9348,Cidade,Sede Municipal
2105922,Lagoa do Mato,MA,-6.0458,-43.5266,Cidade,Sede Municipal
2105948,Lago dos Rodrigues,MA,-4.6145,-44.9822,Cidade,Sede Municipal
2105963,Lagoa Grande do Maranhão,MA,-4.9929,-45.3848,Cidade,Sede Municipal
2105989,Lajeado Novo,MA,-6.1909,-47.0387,Cidade,Sede Municipal
2106003,Lima Campos,MA,-4.518,-44.4647,Cidade,Sede Municipal
2106102,Loreto,MA,-7.0858,-45.1418,Cidade,Sede Municipal
2106201,Luís Domingues,MA,-1.3267,-45.8969,Cidade,Sede Municipal
2106300,Magalhães de Almeida,MA,-3.3995,-42.2047,Cidade,Sede Municipal
2106326,Maracaçumé,MA,-2.0424,-45.9638,Cidade,Sede Municipal
2106359,Marajá do Sena,MA,-4.6219,-45.456,Cidade,Sede Municipal
2106375,Maranhãozinho,MA,-2.241,-45.8589,Cidade,Sede Municipal
2106409,Mata Roma,MA,-3.6258,-43.11,Cidade,Sede Municipal
2106508,Matinha,MA,-3.0993,-45.0318,Cidade,Sede Municipal
2106607,Matões,MA,-5.5201,-43.2014,Cidade,Sede Municipal
2106631,Matões do Norte,MA,-3.6314,-44.5516,Cidade,Sede Municipal
2106672,Milagres do Maranhão,MA,-3.5813,-42.6072,Cidade,Sede Municipal
2106706,Mirador,MA,-6.372,-44.3609,Cidade,Sede Municipal
2106755,Miranda do Norte,MA,-3.5622,-44.5856,Cidade,Sede Municipal
2106805,Mirinzal,MA,-2.0625,-44.7845,Cidade,Sede Municipal
2106904,Monção,MA,-3.4913,-45.2521,Cidade,Sede Municipal
2107001,Montes Altos,MA,-5.8322,-47.0667,Cidade,Sede Municipal
2107100,Morros,MA,-2.8658,-44.042,Cidade,Sede Municipal
2107209,Nina Rodrigues,MA,-3.4658,-43.9066,Cidade,Sede Municipal
2107258,Nova Colinas,MA,-7.12,-46.2626,Cidade,Sede Municipal
2107308,Nova Iorque,MA,-6.7361,-44.0461,Cidade,Sede Municipal
2107357,Nova Olinda do Maranhão,MA,-2.807,-45.7027,Cidade,Sede Municipal
2107407,Olho d'Água das Cunhãs,MA,-4.1408,-45.1171,Cidade,Sede Municipal
2107456,Olinda Nova do Maranhão,MA,-2.999,-44.9967,Cidade,Sede Municipal
2107506,Paço do Lumiar,MA,-2.5512,-44.1653,Cidade,Sede Municipal
2107605,Palmeirândia,MA,-2.6454,-44.8955,Cidade,Sede Municipal
2107704,Paraibano,MA,-6.4332,-43.984,Cidade,Sede Municipal
2107803,Parnarama,MA,-5.682,-43.091,Cidade,Sede Municipal
2107902,Passagem Franca,MA,-6.181,-43.7834,Cidade,Sede Municipal
2108009,Pastos Bons,MA,-6.5942,-44.0803,Cidade,Sede Municipal
2108058,Paulino Neves,MA,-2.7197,-42.5336,Cidade,Sede Municipal
2108108,Paulo Ramos,MA,-4.445,-45.2423,Cidade,Sede Municipal
2108207,Pedreiras,MA,-4.5703,-44.6051,Cidade,Sede Municipal
2108256,Pedro do Rosário,MA,-2.9678,-45.3464,Cidade,Sede Municipal
2108306,Penalva,MA,-3.294,-45.1734,Cidade,Sede Municipal
2108405,Peri Mirim,MA,-2.578,-44.8538,Cidade,Sede Municipal
2108454,Peritoró,MA,-4.3781,-44.3394,Cidade,Sede Municipal
2108504,Pindaré-Mirim,MA,-3.6057,-45.342,Cidade,Sede Municipal
2108603,Pinheiro,MA,-2.5193,-45.081,Cidade,Sede Municipal
2108702,Pio XII,MA,-3.8906,-45.1699,Cidade,Sede Municipal
2108801,Pirapemas,MA,-3.7292,-44.2243,Cidade,Sede Municipal
2108900,Poção de Pedras,MA,-4.7528,-44.9448,Cidade,Sede Municipal
2109007,Porto Franco,MA,-6.3391,-47.4067,Cidade,Sede Municipal
2109056,Porto Rico do Maranhão,MA,-1.8604,-44.5881,Cidade,Sede Municipal
2109106,Presidente Dutra,MA,-5.3012,-44.4753,Cidade,Sede Municipal
2109205,Presidente Juscelino,MA,-2.9261,-44.0643,Cidade,Sede Municipal
2109239,Presidente Médici,MA,-2.3781,-45.8207,Cidade,Sede Municipal
2109270,Presidente Sarney,MA,-2.5939,-45.3646,Cidade,Sede Municipal
2109304,Presidente Vargas,MA,-3.4081,-44.0288,Cidade,Sede Municipal
2109403,Primeira Cruz,MA,-2.5096,-43.4414,Cidade,Sede Municipal
2109452,Raposa,MA,-2.4412,-44.1105,Cidade,Sede Municipal
2109502,Riachão,MA,-7.3626,-46.6182,Cidade,Sede Municipal
2109551,Ribamar Fiquene,MA,-5.9308,-47.3887,Cidade,Sede Municipal
2109601,Rosário,MA,-2.9372,-44.2451,Cidade,Sede Municipal
2109700,Sambaíba,MA,-7.1403,-45.346,Cidade,Sede Municipal
2109759,Santa Filomena do Maranhão,MA,-5.4952,-44.5556,Cidade,Sede Municipal
2109809,Santa Helena,MA,-2.2305,-45.3015,Cidade,Sede Municipal
2109908,Santa Inês,MA,-3.6573,-45.3778,Cidade,Sede Municipal
2110005,Santa Luzia,MA,-3.9707,-45.6566,Cidade,Sede Municipal
2110039,Santa Luzia do Paruá,MA,-2.5437,-45.7753,Cidade,Sede Municipal
2110104,Santa Quitéria do Maranhão,MA,-3.5013,-42.5629,Cidade,Sede Municipal
2110203,Santa Rita,MA,-3.1413,-44.3262,Cidade,Sede Municipal
2110237,Santana do Maranhão,MA,-3.1181,-42.4132,Cidade,Sede Municipal
2110278,Santo Amaro do Maranhão,MA,-2.5002,-43.2539,Cidade,Sede Municipal
2110302,Santo Antônio dos Lopes,MA,-4.8694,-44.359,Cidade,Sede Municipal
2110401,São Benedito do Rio Preto,MA,-3.3308,-43.5271,Cidade,Sede Municipal
2110500,São Bento,MA,-2.7027,-44.8233,Cidade,Sede Municipal
2110609,São Bernardo,MA,-3.362,-42.4212,Cidade,Sede Municipal
2110658,São Domingos do Azeitão,MA,-6.8125,-44.6444,Cidade,Sede Municipal
2110708,São Domingos do Maranhão,MA,-5.5785,-44.3847,Cidade,Sede Municipal
2110807,São Félix de Balsas,MA,-7.0836,-44.8128,Cidade,Sede Municipal
2110856,São Francisco do Brejão,MA,-5.1253,-47.3896,Cidade,Sede Municipal
2110906,São Francisco do Maranhão,MA,-6.251,-42.8571,Cidade,Sede Municipal
2111003,São João Batista,MA,-2.9599,-44.7955,Cidade,Sede Municipal
2111029,São João do Carú,MA,-3.5547,-46.2583,Cidade,Sede Municipal
2111052,São João do Paraíso,MA,-6.4673,-47.0544,Cidade,Sede Municipal
2111078,São João do Soter,MA,-5.1141,-43.8102,Cidade,Sede Municipal
2111102,São João dos Patos,MA,-6.4987,-43.7019,Cidade,Sede Municipal
2111201,São José de Ribamar,MA,-2.5632,-44.0557,Cidade,Sede Municipal
2111250,São José dos Basílios,MA,-5.0529,-44.5861,Cidade,Sede Municipal
2111300,São Luís,MA,-2.5274,-44.3061,Cidade,Sede Municipal
2111409,São Luís Gonzaga do Maranhão,MA,-4.3772,-44.6735,Cidade,Sede Municipal
2111508,São Mateus do Maranhão,MA,-4.0394,-44.47,Cidade,Sede Municipal
2111532,São Pedro da Água Branca,MA,-5.0833,-48.4299,Cidade,Sede Municipal
2111573,São Pedro dos Crentes,MA,-6.8228,-46.5323,Cidade,Sede Municipal
2111607,São Raimundo das Mangabeiras,MA,-7.02,-45.4785,Cidade,Sede Municipal
2111631,São Raimundo do Doca Bezerra,MA,-5.1047,-45.0893,Cidade,Sede Municipal
2111672,São Roberto,MA,-5.017,-44.9933,Cidade,Sede Municipal
2111706,São Vicente Ferrer,MA,-2.8894,-44.8783,Cidade,Sede Municipal
2111722,Satubinha,MA,-4.0404,-45.2362,Cidade,Sede Municipal
2111748,Senador Alexandre Costa,MA,-5.2609,-44.0559,Cidade,Sede Municipal
2111763,Senador La Rocque,MA,-5.4365,-47.2985,Cidade,Sede Municipal
2111789,Serrano do Maranhão,MA,-1.8529,-45.1137,Cidade,Sede Municipal
2111805,Sítio Novo,MA,-5.8773,-46.7007,Cidade,Sede Municipal
2111904,Sucupira do Norte,MA,-6.4786,-44.1917,Cidade,Sede Municipal
2111953,Sucupira do Riachão,MA,-6.4114,-43.5463,Cidade,Sede Municipal
2112001,Tasso Fragoso,MA,-8.4745,-45.7443,Cidade,Sede Municipal
2112100,Timbiras,MA,-4.2553,-43.9391,Cidade,Sede Municipal
2112209,Timon,MA,-5.0987,-42.8246,Cidade,Sede Municipal
2112233,Trizidela do Vale,MA,-4.5693,-44.6277,Cidade,Sede Municipal
2112274,Tufilândia,MA,-3.6716,-45.6357,Cidade,Sede Municipal
2112308,Tuntum,MA,-5.2577,-44.6475,Cidade,Sede Municipal
2112407,Turiaçu,MA,-1.6719,-45.3709,Cidade,Sede Municipal
2112456,Turilândia,MA,-2.2237,-45.309,Cidade,Sede Municipal
2112506,Tutóia,MA,-2.7632,-42.2742,Cidade,Sede Municipal
2112605,Urbano Santos,MA,-3.2082,-43.405,Cidade,Sede Municipal
2112704,Vargem Grande,MA,-3.5422,-43.9176,Cidade,Sede Municipal
2112803,Viana,MA,-3.2184,-45.0027,Cidade,Sede Municipal
2112852,Vila Nova dos Martírios,MA,-5.1856,-48.1361,Cidade,Sede Municipal
2112902,Vitória do Mearim,MA,-3.4658,-44.8724,Cidade,Sede Municipal
2113009,Vitorino Freire,MA,-4.2937,-45.2462,Cidade,Sede Municipal
2114007,Zé Doca,MA,-3.2703,-45.6523,Cidade,Sede Municipal
2200053,Acauã,PI,-8.2147,-41.0833,Cidade,Sede Municipal
2200103,Agricolândia,PI,-5.7968,-42.6619,Cidade,Sede Municipal
2200202,Água Branca,PI,-5.8927,-42.6364,Cidade,Sede Municipal
2200251,Alagoinha do Piauí,PI,-7.01,-40.9385,Cidade,Sede Municipal
2200277,Alegrete do Piauí,PI,-7.2434,-40.8606,Cidade,Sede Municipal
2200301,Alto Longá,PI,-5.2525,-42.2103,Cidade,Sede Municipal
2200400,Altos,PI,-5.0396,-42.4598,Cidade,Sede Municipal
2200459,Alvorada do Gurguéia,PI,-8.4432,-43.8649,Cidade,Sede Municipal
2200509,Amarante,PI,-6.2448,-42.8529,Cidade,Sede Municipal
2200608,Angical do Piauí,PI,-6.0831,-42.7345,Cidade,Sede Municipal
2200707,Anísio de Abreu,PI,-9.1881,-43.0461,Cidade,Sede Municipal
2200806,Antônio Almeida,PI,-7.2199,-44.1976,Cidade,Sede Municipal
2200905,Aroazes,PI,-6.1112,-41.7887,Cidade,Sede Municipal
2200954,Aroeiras do Itaim,PI,-7.2797,-41.5634,Cidade,Sede Municipal
2201002,Arraial,PI,-6.6543,-42.534,Cidade,Sede Municipal
2201051,Assunção do Piauí,PI,-5.8652,-41.0485,Cidade,Sede Municipal
2201101,Avelino Lopes,PI,-10.1405,-43.9461,Cidade,Sede Municipal
2201150,Baixa Grande do Ribeiro,PI,-7.8583,-45.2127,Cidade,Sede Municipal
