osm_feature_id,osm_type,osm_id,name,operator,brand,latitude,longitude,source,valid_coordinates
node/13860504001,node,13860504001,BioFórmula - Farmácia Personalizada,,,-23.3189457,-51.3858417,OpenStreetMap amenity=pharmacy,True
node/13860504009,node,13860504009,Farmácias Nissei,,,-23.3123691,-51.3672822,OpenStreetMap amenity=pharmacy,True
node/13860504011,node,13860504011,Farmácia Rolândia,,,-23.310935,-51.3669644,OpenStreetMap amenity=pharmacy,True
node/13861090963,node,13861090963,,,,-23.3129666,-51.365784,OpenStreetMap amenity=pharmacy,True
node/13861090964,node,13861090964,Farmácia São Luiz,,,-23.3115047,-51.3667366,OpenStreetMap amenity=pharmacy,True
node/13861122437,node,13861122437,Drogaria São Paulo,,Drogaria São Paulo,-23.6529844,-46.5323799,OpenStreetMap amenity=pharmacy,True
node/13863616359,node,13863616359,Drogasil,,Drogasil,-15.8741371,-47.8021076,OpenStreetMap amenity=pharmacy,True
node/13863616368,node,13863616368,Pague Menos,,Pague Menos,-15.8546265,-47.8201895,OpenStreetMap amenity=pharmacy,True
node/13863816339,node,13863816339,Drogasil,,Drogasil,-23.6466495,-46.5411309,OpenStreetMap amenity=pharmacy,True
node/13867453314,node,13867453314,Drogaria Drogales,,,-23.1799264,-47.2656698,OpenStreetMap amenity=pharmacy,True
node/13873682683,node,13873682683,sidiney oliveira,,,-22.2812244,-48.5208822,OpenStreetMap amenity=pharmacy,True
node/13874542639,node,13874542639,MultiDrogas,,,-23.1929795,-47.273248,OpenStreetMap amenity=pharmacy,True
node/13874652684,node,13874652684,Metrô Farma,,,-23.598689,-46.6369098,OpenStreetMap amenity=pharmacy,True
node/13875965427,node,13875965427,Farmais Nicola Pellanda,,,-25.5403487,-49.2946813,OpenStreetMap amenity=pharmacy,True
node/13875965428,node,13875965428,Maxifarma Umbará,,,-25.566186,-49.2875933,OpenStreetMap amenity=pharmacy,True
node/13877951002,node,13877951002,Pague Menos,,Pague Menos,-23.6484124,-46.5403822,OpenStreetMap amenity=pharmacy,True
node/13882759459,node,13882759459,Agafarma,,Agafarma,-30.2860544,-51.0161995,OpenStreetMap amenity=pharmacy,True
node/13883122990,node,13883122990,São João,,,-32.0419127,-52.1079533,OpenStreetMap amenity=pharmacy,True
node/13887949527,node,13887949527,Drogasil,,Drogasil,-22.2215442,-54.8350286,OpenStreetMap amenity=pharmacy,True
node/13889154243,node,13889154243,Farmácias Nissei,,,-25.5759831,-49.4045589,OpenStreetMap amenity=pharmacy,True
node/13889154255,node,13889154255,Panvel,,Panvel,-25.5857037,-49.3991105,OpenStreetMap amenity=pharmacy,True
node/13891478785,node,13891478785,Farmácia 29 de Março,,,-25.4274511,-49.2849966,OpenStreetMap amenity=pharmacy,True
node/13893863585,node,13893863585,Maxifarma Piçarras,,,-25.8777204,-48.588065,OpenStreetMap amenity=pharmacy,True
node/13894465515,node,13894465515,Farmácia Cláudia,,,-12.6887122,-38.1237233,OpenStreetMap amenity=pharmacy,True
node/13894979942,node,13894979942,,,,-25.33974,-49.1570921,OpenStreetMap amenity=pharmacy,True
node/13896923378,node,13896923378,Droga Raia,,Droga Raia,-22.7514158,-43.3058453,OpenStreetMap amenity=pharmacy,True
node/13897788901,node,13897788901,Farmácias Sao Joao,,,-25.5765533,-54.5824358,OpenStreetMap amenity=pharmacy,True
node/13900103047,node,13900103047,farmácia Bem Estar,,,-27.5010066,-48.420694,OpenStreetMap amenity=pharmacy,True
node/13902309419,node,13902309419,Farmácia Primafarma,,,-23.3099871,-51.3610583,OpenStreetMap amenity=pharmacy,True
node/13904341400,node,13904341400,Agafarma,,Agafarma,-30.0912585,-51.0628022,OpenStreetMap amenity=pharmacy,True
node/13905245702,node,13905245702,Beto's Farma,,,-25.5767892,-54.5648149,OpenStreetMap amenity=pharmacy,True
node/13905443268,node,13905443268,Pacheco,,Pacheco,-15.8193398,-47.8951818,OpenStreetMap amenity=pharmacy,True
node/13905443269,node,13905443269,Pague Menos,,Pague Menos,-15.8193984,-47.8951329,OpenStreetMap amenity=pharmacy,True
node/13905443273,node,13905443273,Essencial Farmácia de Manipulação,,,-15.818832,-47.8952899,OpenStreetMap amenity=pharmacy,True
node/13907662004,node,13907662004,Farmácia Nova,,,-23.3499865,-47.8485396,OpenStreetMap amenity=pharmacy,True
node/13907756845,node,13907756845,Farmácias Nissei,,,-23.3473219,-47.8448812,OpenStreetMap amenity=pharmacy,True
node/13908461689,node,13908461689,Drogaria Economix,,,-23.3478096,-47.8482087,OpenStreetMap amenity=pharmacy,True
node/13911090012,node,13911090012,Botica Flor Essência,,,-23.0280735,-46.9739422,OpenStreetMap amenity=pharmacy,True
node/13912365901,node,13912365901,Drogasil,,,-22.4172147,-45.4542847,OpenStreetMap amenity=pharmacy,True
node/13913353209,node,13913353209,drogaria max,,,-22.9684443,-43.1887365,OpenStreetMap amenity=pharmacy,True
node/13915373042,node,13915373042,Vida farmacias,,,-28.389191,-53.9321652,OpenStreetMap amenity=pharmacy,True
node/13915493102,node,13915493102,Drogaria NossaFarma,,,-22.5286061,-52.1664914,OpenStreetMap amenity=pharmacy,True
node/13915665906,node,13915665906,KFarma,,,-23.2995697,-48.0555575,OpenStreetMap amenity=pharmacy,True
node/13917516845,node,13917516845,,,,-19.9348788,-44.1198324,OpenStreetMap amenity=pharmacy,True
node/13917556801,node,13917556801,Rosário,,,-15.8146384,-48.0161358,OpenStreetMap amenity=pharmacy,True
node/13917593330,node,13917593330,Farmácias Nova Farma,,,-14.8464697,-39.0256893,OpenStreetMap amenity=pharmacy,True
node/13917593357,node,13917593357,Pague Menos,,Pague Menos,-14.8269309,-39.0276314,OpenStreetMap amenity=pharmacy,True
node/13918108575,node,13918108575,Drogaria Portal Farma,,,-23.7179732,-46.5279393,OpenStreetMap amenity=pharmacy,True
node/13918617766,node,13918617766,,,,-23.3847682,-47.8488595,OpenStreetMap amenity=pharmacy,True
node/13918617781,node,13918617781,Top Farma,,,-23.3866223,-47.8474351,OpenStreetMap amenity=pharmacy,True
node/13919231129,node,13919231129,Farmácia Muito Mais Saúde,,,-29.1138547,-49.6318177,OpenStreetMap amenity=pharmacy,True
node/13919899088,node,13919899088,Nova Farma,,,-27.5831406,-48.6164922,OpenStreetMap amenity=pharmacy,True
node/13920376477,node,13920376477,,,,-12.9758693,-38.5134347,OpenStreetMap amenity=pharmacy,True
node/13921254567,node,13921254567,,,,-23.2885987,-51.2404325,OpenStreetMap amenity=pharmacy,True
node/13921254568,node,13921254568,,,,-23.2905684,-51.2391209,OpenStreetMap amenity=pharmacy,True
node/13921367901,node,13921367901,Multi&Farma Popular,,,-20.4301892,-51.3283064,OpenStreetMap amenity=pharmacy,True
node/13923781995,node,13923781995,Drogasil,,Drogasil,-23.7373888,-46.5538636,OpenStreetMap amenity=pharmacy,True
node/13923979494,node,13923979494,Farmácia Droga Mais Brasil,,,-23.3103955,-51.3666666,OpenStreetMap amenity=pharmacy,True
node/13924006620,node,13924006620,Tchê Farmácias,,,-29.1569784,-51.1578142,OpenStreetMap amenity=pharmacy,True
node/13924020766,node,13924020766,Posto de Medicamentos de Cachoeira do Mato,,,-17.3109833,-39.9706938,OpenStreetMap amenity=pharmacy,True
node/13924020776,node,13924020776,Posto de Medicamentos Cachoeira,,,-17.311199,-39.970199,OpenStreetMap amenity=pharmacy,True
node/13924023958,node,13924023958,Feliz Farma,,,-23.7386697,-46.5533334,OpenStreetMap amenity=pharmacy,True
node/13924439618,node,13924439618,Drogarias Nossa Rede Popular,,,-6.3913759,-48.5650125,OpenStreetMap amenity=pharmacy,True
node/13924565501,node,13924565501,Droga Minas,,,-19.6979768,-50.6844605,OpenStreetMap amenity=pharmacy,True
node/13924565502,node,13924565502,Drogaria Melo,,,-19.6981223,-50.6835463,OpenStreetMap amenity=pharmacy,True
node/13928641846,node,13928641846,Farmácia Tropical,,,-16.4906164,-39.075875,OpenStreetMap amenity=pharmacy,True
node/13930055203,node,13930055203,RealFarma,,,-18.4474771,-50.4477692,OpenStreetMap amenity=pharmacy,True
node/13930953829,node,13930953829,Farmácia Indiana,,,-16.4914018,-39.075606,OpenStreetMap amenity=pharmacy,True
node/13932089121,node,13932089121,Drogal,,,-23.3503618,-47.8395037,OpenStreetMap amenity=pharmacy,True
node/13932527180,node,13932527180,Drogaria Silva,,,-21.3148474,-51.8327343,OpenStreetMap amenity=pharmacy,True
node/13932560598,node,13932560598,Farmácia Multidrogas,,,-21.3140878,-51.8352154,OpenStreetMap amenity=pharmacy,True
node/13932560599,node,13932560599,Drogaria Paulicéia,,,-21.3135444,-51.8356352,OpenStreetMap amenity=pharmacy,True
node/13937512102,node,13937512102,Farmácia Saúde,,,-17.8097418,-50.1634189,OpenStreetMap amenity=pharmacy,True
node/13937513702,node,13937513702,Drogaria Contra Farma,,,-17.339958,-49.9288141,OpenStreetMap amenity=pharmacy,True
node/13937644552,node,13937644552,Farmafé,,,-29.1184327,-51.189267,OpenStreetMap amenity=pharmacy,True
node/13942392918,node,13942392918,Farmácia Brasil Popular,,,-12.9892248,-38.4824708,OpenStreetMap amenity=pharmacy,True
node/13942576202,node,13942576202,Ideal farma,,,-21.8320628,-46.5692217,OpenStreetMap amenity=pharmacy,True
node/13942640724,node,13942640724,Drogaria São Paulo,,,-12.9809357,-38.5098547,OpenStreetMap amenity=pharmacy,True
node/13943152068,node,13943152068,Farmácia Atende,,,-12.9607391,-38.4398562,OpenStreetMap amenity=pharmacy,True
node/13943257477,node,13943257477,Drogaria São Paulo,,Drogaria São Paulo,-23.4129189,-46.3211132,OpenStreetMap amenity=pharmacy,True
node/13943870601,node,13943870601,Drogaria Vitória,,,-16.2577661,-49.9844581,OpenStreetMap amenity=pharmacy,True
node/13943870701,node,13943870701,Drogaria Avenida,,,-16.250183,-49.9807431,OpenStreetMap amenity=pharmacy,True
node/13944108201,node,13944108201,Drogaria,,,-15.5024689,-49.6847434,OpenStreetMap amenity=pharmacy,True
node/13944267905,node,13944267905,Farmácia Estrela,,,-23.3378306,-47.8545462,OpenStreetMap amenity=pharmacy,True
node/13945998992,node,13945998992,Drogaria Ppopular,,,-15.8430257,-48.1088641,OpenStreetMap amenity=pharmacy,True
node/13949411334,node,13949411334,Farmácia PoupaFarma,,,-12.9713183,-38.4352666,OpenStreetMap amenity=pharmacy,True
node/13951817507,node,13951817507,Pague Menos,,,-12.9600025,-38.4678092,OpenStreetMap amenity=pharmacy,True
node/13952952802,node,13952952802,Orley,,,-10.8630684,-48.9060512,OpenStreetMap amenity=pharmacy,True
node/13954500120,node,13954500120,Ney Farma,,,-6.0948077,-42.6374791,OpenStreetMap amenity=pharmacy,True
node/13954810318,node,13954810318,Farmácia Zero Hora,,,-12.8965059,-38.4451879,OpenStreetMap amenity=pharmacy,True
node/13955813580,node,13955813580,,,,-10.679383,-37.4152457,OpenStreetMap amenity=pharmacy,True
node/13956519162,node,13956519162,Drogaria São Paulo,,Drogaria São Paulo,-12.9599303,-38.449974,OpenStreetMap amenity=pharmacy,True
node/13958240954,node,13958240954,Agafarma,AJL Becker Comércio de Medicamentos. LTDA.,Agafarma,-27.4333021,-48.458508,OpenStreetMap amenity=pharmacy,True
node/13958530180,node,13958530180,Droga Raia,,Droga Raia,-27.5910516,-48.5516767,OpenStreetMap amenity=pharmacy,True
node/13959061102,node,13959061102,Drogaria bigPharma,,,-7.630728,-48.4252683,OpenStreetMap amenity=pharmacy,True
node/13959061202,node,13959061202,Farmácia Saúde,,,-7.6328549,-48.4227921,OpenStreetMap amenity=pharmacy,True
node/13959061401,node,13959061401,FarmaCenter,,,-7.631201,-48.4252956,OpenStreetMap amenity=pharmacy,True
node/13959061701,node,13959061701,Nova Farma,,,-7.6314537,-48.4242576,OpenStreetMap amenity=pharmacy,True
node/13959200712,node,13959200712,Drogaria São Paulo,,Drogaria São Paulo,-23.6751155,-46.75514,OpenStreetMap amenity=pharmacy,True
node/13960347751,node,13960347751,Farmácias São João,,,-27.4208863,-48.4338216,OpenStreetMap amenity=pharmacy,True
node/13960831936,node,13960831936,Belafarma,,,-14.2031029,-41.6717036,OpenStreetMap amenity=pharmacy,True
node/13961012901,node,13961012901,Nova Farma,,,-6.7093581,-47.7521603,OpenStreetMap amenity=pharmacy,True
node/13961012902,node,13961012902,Darcifarma,,,-6.709675,-47.7519343,OpenStreetMap amenity=pharmacy,True
node/13968865100,node,13968865100,Farmácia Bom Preço,,,-29.9054922,-51.2238915,OpenStreetMap amenity=pharmacy,True
node/13969449486,node,13969449486,Agafarma,,Agafarma,-29.9263239,-51.1942556,OpenStreetMap amenity=pharmacy,True
node/13969478917,node,13969478917,Farmácias São João,,,-29.927196,-51.1934851,OpenStreetMap amenity=pharmacy,True
node/13969555641,node,13969555641,Agafarma,,Agafarma,-29.8790807,-51.109603,OpenStreetMap amenity=pharmacy,True
node/13970947619,node,13970947619,max,,,-22.9069699,-43.1941967,OpenStreetMap amenity=pharmacy,True
node/13971156368,node,13971156368,Drogarias StyloFarma,,,-26.853848,-49.2701438,OpenStreetMap amenity=pharmacy,True
node/13971549967,node,13971549967,Farmácia Preço Popular,,,-29.1676558,-51.1790132,OpenStreetMap amenity=pharmacy,True
node/13972193259,node,13972193259,Farmácia Ultra Econômica,,,-12.9880976,-38.4789068,OpenStreetMap amenity=pharmacy,True
node/13972937361,node,13972937361,farmania,,,-22.5112215,-43.1774802,OpenStreetMap amenity=pharmacy,True
node/13973011997,node,13973011997,Drogasil,,Drogasil,-12.9725324,-38.4347495,OpenStreetMap amenity=pharmacy,True
node/13973091044,node,13973091044,super farma,,,-22.5331643,-43.2001785,OpenStreetMap amenity=pharmacy,True
node/13978101908,node,13978101908,Pague Menos,,,-12.9829893,-38.5156316,OpenStreetMap amenity=pharmacy,True
node/13978364285,node,13978364285,Sealife Farmácia de Manipulação,,,-29.3365275,-49.7293505,OpenStreetMap amenity=pharmacy,True
node/13981310554,node,13981310554,farmacia sb,,,-6.61901,-39.5045798,OpenStreetMap amenity=pharmacy,True
node/13981989504,node,13981989504,Farma Vieira,,,0.857804,-51.1827491,OpenStreetMap amenity=pharmacy,True
node/13983283297,node,13983283297,Droga Raia,,Droga Raia,-21.7547819,-48.1927651,OpenStreetMap amenity=pharmacy,True
node/13984337705,node,13984337705,Farmácia Popular do Amapá,,,2.044475,-50.7930193,OpenStreetMap amenity=pharmacy,True
node/13984339701,node,13984339701,Farmácia Popular do Amapá,,,2.044475,-50.7930193,OpenStreetMap amenity=pharmacy,True
node/13984339702,node,13984339702,Farmácia Popular do Amapá,,,2.0470881,-50.792355,OpenStreetMap amenity=pharmacy,True
node/13988934809,node,13988934809,Farma e Farma,,,-26.9182859,-49.0669993,OpenStreetMap amenity=pharmacy,True
node/13989065416,node,13989065416,Farmácia Bom Retiro,,,-29.4864931,-51.9508932,OpenStreetMap amenity=pharmacy,True
node/13989065417,node,13989065417,Maxxi Econômica,,,-29.4864454,-51.951325,OpenStreetMap amenity=pharmacy,True
node/13989087945,node,13989087945,Drogaria Catarinense,,,-26.9307628,-48.9530289,OpenStreetMap amenity=pharmacy,True
node/13990623467,node,13990623467,Farmácias Associadas,,,-29.9542862,-51.0944512,OpenStreetMap amenity=pharmacy,True
node/13990915469,node,13990915469,Drogasil,,Drogasil,-12.973629,-38.4781647,OpenStreetMap amenity=pharmacy,True
node/13990915471,node,13990915471,Drogasil,,Drogasil,-12.9723382,-38.488451,OpenStreetMap amenity=pharmacy,True
node/13992781694,node,13992781694,Farmácia Nova Farma,,,-12.9480494,-38.4914512,OpenStreetMap amenity=pharmacy,True
node/13993197564,node,13993197564,Pacheco,,Pacheco,-18.7592648,-44.4292219,OpenStreetMap amenity=pharmacy,True
node/13993197565,node,13993197565,Drogasil,,Drogasil,-18.7595289,-44.4291414,OpenStreetMap amenity=pharmacy,True
node/13993940057,node,13993940057,Farmácia Ponte,,,-23.3993123,-47.3786704,OpenStreetMap amenity=pharmacy,True
node/13996606829,node,13996606829,Droga Raia,,Droga Raia,-22.9377118,-43.6867727,OpenStreetMap amenity=pharmacy,True
node/13996710972,node,13996710972,Drogaria Santa Luzia,,,-4.7599552,-42.5747648,OpenStreetMap amenity=pharmacy,True
node/13997790275,node,13997790275,Farmácia Pioli Manipulação,,,-23.5088918,-47.4381963,OpenStreetMap amenity=pharmacy,True
node/14001567266,node,14001567266,Unimed Lins - Farmácia,,,-21.6749054,-49.758581,OpenStreetMap amenity=pharmacy,True
node/14003086481,node,14003086481,Farmácia Multifarma,,,-12.9841224,-38.4389221,OpenStreetMap amenity=pharmacy,True
node/14003399301,node,14003399301,Hakim,,,-22.9119945,-45.9598868,OpenStreetMap amenity=pharmacy,True
way/43226306,way,43226306,,,,-27.5982527,-48.5195064,OpenStreetMap amenity=pharmacy,True
way/49917443,way,49917443,,,,-20.2825384,-40.2918715,OpenStreetMap amenity=pharmacy,True
way/49925087,way,49925087,Farmácia Drogazil,,,-20.2827848,-40.2934463,OpenStreetMap amenity=pharmacy,True
way/51438084,way,51438084,Farmácia Santa Lúcia,,,-20.3193836,-40.3358533,OpenStreetMap amenity=pharmacy,True
way/51463397,way,51463397,Farmácia Vida Animal,,,-20.3129495,-40.3018257,OpenStreetMap amenity=pharmacy,True
way/51463480,way,51463480,Drogasil,,Drogasil,-20.3115397,-40.3025426,OpenStreetMap amenity=pharmacy,True
way/51522191,way,51522191,Farmácia Cidadã Estadual,,,-20.3109162,-40.2974144,OpenStreetMap amenity=pharmacy,True
way/51522275,way,51522275,Farmácia Santa Lucia,Santa Lucia,,-20.3096215,-40.2960425,OpenStreetMap amenity=pharmacy,True
way/74764683,way,74764683,Pacheco,,Pacheco,-22.9162953,-42.8161164,OpenStreetMap amenity=pharmacy,True
way/88464892,way,88464892,,,,-29.763324,-51.1461819,OpenStreetMap amenity=pharmacy,True
way/91889816,way,91889816,Shopping do Vale,,,-29.9362465,-51.0790693,OpenStreetMap amenity=pharmacy,True
way/92254518,way,92254518,Farmácia Agafarma,,,-29.6808057,-51.4575047,OpenStreetMap amenity=pharmacy,True
way/92254561,way,92254561,Idealfarma,,,-29.6727711,-51.454423,OpenStreetMap amenity=pharmacy,True
way/92261999,way,92261999,Farmácia Montenegro Filial 2,,,-29.6863088,-51.4606148,OpenStreetMap amenity=pharmacy,True
way/94946310,way,94946310,Farmavida,,,-29.5546044,-51.5945144,OpenStreetMap amenity=pharmacy,True
way/96659925,way,96659925,Drogasil,,Drogasil,-12.2549036,-38.9612353,OpenStreetMap amenity=pharmacy,True
way/97972495,way,97972495,Farmácia Pague Menos,,,-20.6736485,-40.4994223,OpenStreetMap amenity=pharmacy,True
way/97972799,way,97972799,Drogasil,,,-20.6698789,-40.4968942,OpenStreetMap amenity=pharmacy,True
way/97972804,way,97972804,Drogarias Pacheco,,,-20.6712625,-40.4984201,OpenStreetMap amenity=pharmacy,True
way/98146207,way,98146207,Drogagíl,,,-20.672941,-40.49915,OpenStreetMap amenity=pharmacy,True
way/104408152,way,104408152,Agafarma,,,-29.5556556,-51.5934101,OpenStreetMap amenity=pharmacy,True
way/105329895,way,105329895,,,,-29.636333,-51.4019852,OpenStreetMap amenity=pharmacy,True
way/107326320,way,107326320,Farmácias Capilé,,,-29.6903611,-51.458686,OpenStreetMap amenity=pharmacy,True
way/108122684,way,108122684,Araújo,,,-19.9401161,-43.9394016,OpenStreetMap amenity=pharmacy,True
way/123272416,way,123272416,Nissei,,,-25.541182,-49.1964553,OpenStreetMap amenity=pharmacy,True
way/123272417,way,123272417,Nissei,,,-25.5387666,-49.2017766,OpenStreetMap amenity=pharmacy,True
way/125953302,way,125953302,Farmácia Carminatti,,,-20.6251008,-40.4702149,OpenStreetMap amenity=pharmacy,True
way/125953304,way,125953304,Farmácia Faleiros,,,-20.6226528,-40.4653376,OpenStreetMap amenity=pharmacy,True
way/126123530,way,126123530,Drogavista,Drogavista,,-23.6388728,-46.6965165,OpenStreetMap amenity=pharmacy,True
way/126123535,way,126123535,Folha Pharma Manipulação,,,-23.6393894,-46.697052,OpenStreetMap amenity=pharmacy,True
way/126421718,way,126421718,Droga Raia,Droga Raia,Droga Raia,-23.6365949,-46.6936276,OpenStreetMap amenity=pharmacy,True
way/126421761,way,126421761,Unipharmas,,,-23.6357554,-46.6949642,OpenStreetMap amenity=pharmacy,True
way/126503220,way,126503220,Nissei,,,-25.537415,-49.2015993,OpenStreetMap amenity=pharmacy,True
way/127734702,way,127734702,Drogarias Pacheco,Grupo DPSP,,-22.9018021,-43.1221573,OpenStreetMap amenity=pharmacy,True
way/129221044,way,129221044,Alpha & omega,,,-3.847454,-32.414857,OpenStreetMap amenity=pharmacy,True
way/129221066,way,129221066,Lafepe Farmácia,,,-3.8476598,-32.4143965,OpenStreetMap amenity=pharmacy,True
way/129221074,way,129221074,Mix da ilha,,,-3.8475287,-32.4152404,OpenStreetMap amenity=pharmacy,True
way/129727271,way,129727271,Drogaria Globo,,Drogaria Globo,-5.8634073,-35.1896867,OpenStreetMap amenity=pharmacy,True
way/130757707,way,130757707,Farmácia Paraná,,,-25.5393701,-49.1962908,OpenStreetMap amenity=pharmacy,True
way/135475734,way,135475734,Droga Raia,,Droga Raia,-23.5599781,-46.6898225,OpenStreetMap amenity=pharmacy,True
way/137231973,way,137231973,Farmácia São Paulo,,,-21.6986093,-45.2570973,OpenStreetMap amenity=pharmacy,True
way/148606788,way,148606788,Pague Menos,,Pague Menos,-3.746821,-38.4986951,OpenStreetMap amenity=pharmacy,True
way/154731716,way,154731716,Drogaria Araujo,,Drogaria Araujo,-19.9107642,-43.9679004,OpenStreetMap amenity=pharmacy,True
way/155433688,way,155433688,Farmácia Independente,,,-8.0535621,-34.9069159,OpenStreetMap amenity=pharmacy,True
way/160439443,way,160439443,Farmácia Popular,,,-27.5791148,-48.5049698,OpenStreetMap amenity=pharmacy,True
way/161717393,way,161717393,Farmácia Mottin,,,-29.6885667,-51.4597797,OpenStreetMap amenity=pharmacy,True
way/161717394,way,161717394,Farmácias São João,,,-29.6883721,-51.4598984,OpenStreetMap amenity=pharmacy,True
way/162768607,way,162768607,Extrafarma,,Extrafarma,-1.4044852,-48.4299674,OpenStreetMap amenity=pharmacy,True
way/165640972,way,165640972,Droga Raia,,Droga Raia,-28.6841078,-49.372075,OpenStreetMap amenity=pharmacy,True
way/167402626,way,167402626,Farmácia Zero Hora,,,-6.0669264,-49.9063405,OpenStreetMap amenity=pharmacy,True
way/169134579,way,169134579,,,,-25.4181864,-49.2412475,OpenStreetMap amenity=pharmacy,True
way/171482244,way,171482244,,,,-23.4946118,-46.7012187,OpenStreetMap amenity=pharmacy,True
way/171774465,way,171774465,Biafarma,,,-27.7511885,-48.5102376,OpenStreetMap amenity=pharmacy,True
way/172235910,way,172235910,Drogaria Catarinense,,,-27.6081524,-48.5202704,OpenStreetMap amenity=pharmacy,True
way/172740266,way,172740266,Panvel Farmácias,,,-27.6546993,-48.4816639,OpenStreetMap amenity=pharmacy,True
way/174512609,way,174512609,Pague Menos,,Pague Menos,-9.4147592,-40.5035665,OpenStreetMap amenity=pharmacy,True
way/174513185,way,174513185,Pague Menos,,Pague Menos,-9.4123784,-40.506432,OpenStreetMap amenity=pharmacy,True
way/174797079,way,174797079,Pague Menos,,Pague Menos,-6.7613589,-38.2297659,OpenStreetMap amenity=pharmacy,True
way/174797088,way,174797088,Farmácia Clínica,,,-6.7613576,-38.2305357,OpenStreetMap amenity=pharmacy,True
way/175594266,way,175594266,Droga Raia,,Droga Raia,-19.8711353,-43.9806008,OpenStreetMap amenity=pharmacy,True
way/175594267,way,175594267,Drogaria Araujo,,Drogaria Araujo,-19.8716607,-43.9790878,OpenStreetMap amenity=pharmacy,True
way/175816466,way,175816466,Drogaria Araujo,,Drogaria Araujo,-19.9291092,-43.9765875,OpenStreetMap amenity=pharmacy,True
way/176104831,way,176104831,Araújo,,,-19.8512428,-43.9627099,OpenStreetMap amenity=pharmacy,True
way/176409073,way,176409073,Araújo,,,-19.9071852,-43.9629428,OpenStreetMap amenity=pharmacy,True
way/177560076,way,177560076,Farmácia São José,,,-20.7696243,-45.2751324,OpenStreetMap amenity=pharmacy,True
way/179598540,way,179598540,Droga Raia,Raia Drogasil,Droga Raia,-23.7120421,-46.5502475,OpenStreetMap amenity=pharmacy,True
way/179598596,way,179598596,Farma Conde,,Farma Conde,-23.7005229,-46.5520827,OpenStreetMap amenity=pharmacy,True
way/179898326,way,179898326,Farmácia Flor de Lis,,,-20.7217634,-47.8845695,OpenStreetMap amenity=pharmacy,True
way/180579153,way,180579153,Drogaria São Paulo,,Drogaria São Paulo,-23.6332102,-46.5311667,OpenStreetMap amenity=pharmacy,True
way/183357948,way,183357948,Droga Sol,,,-23.3190382,-46.583632,OpenStreetMap amenity=pharmacy,True
way/183357949,way,183357949,,,,-23.3193766,-46.5858908,OpenStreetMap amenity=pharmacy,True
way/183357953,way,183357953,Farma Fácil,,,-23.3182569,-46.5847004,OpenStreetMap amenity=pharmacy,True
way/185162573,way,185162573,Farmácia São João,,,-22.2766937,-51.5003417,OpenStreetMap amenity=pharmacy,True
way/185297953,way,185297953,Viva Mais São Lourenço,,,-22.8833477,-43.1094506,OpenStreetMap amenity=pharmacy,True
way/186763622,way,186763622,Farmácias Nissei,,,-22.1242403,-51.3871801,OpenStreetMap amenity=pharmacy,True
way/186905285,way,186905285,Farmácia Unimed,,,-22.1211226,-51.3862483,OpenStreetMap amenity=pharmacy,True
way/187209791,way,187209791,Rifarma,,,-22.1257633,-51.3854709,OpenStreetMap amenity=pharmacy,True
way/188223883,way,188223883,Drogaria Maracanã,,,-22.1075567,-51.4181468,OpenStreetMap amenity=pharmacy,True
way/189149205,way,189149205,Drogarias Tamoio,,,-22.815237,-43.0233972,OpenStreetMap amenity=pharmacy,True
way/189152890,way,189152890,Pollo de Nova Cidade,,,-22.8143704,-43.0239926,OpenStreetMap amenity=pharmacy,True
way/191652244,way,191652244,Agafarma,,Agafarma,-30.1098343,-51.2441436,OpenStreetMap amenity=pharmacy,True
way/191652248,way,191652248,Johnson Farmácia de Manipulação,,,-30.1137033,-51.2546117,OpenStreetMap amenity=pharmacy,True
way/191655965,way,191655965,Panvel,,Panvel,-30.102385,-51.2314405,OpenStreetMap amenity=pharmacy,True
way/192358200,way,192358200,Farmácia Rossato,,,-29.4712343,-53.4724775,OpenStreetMap amenity=pharmacy,True
way/192458417,way,192458417,Farmashopping,,,-22.1251016,-51.41489,OpenStreetMap amenity=pharmacy,True
way/193531000,way,193531000,Farmácia Benevita,,,-27.1231975,-52.606816,OpenStreetMap amenity=pharmacy,True
way/194908624,way,194908624,Campos Drugstore,,,-22.1210872,-51.3885795,OpenStreetMap amenity=pharmacy,True
way/194908626,way,194908626,Farmácia Homeopática Hikari,,,-22.1211869,-51.3884289,OpenStreetMap amenity=pharmacy,True
way/194908627,way,194908627,Farmácia Santa Catarina,,,-22.1235102,-51.3886021,OpenStreetMap amenity=pharmacy,True
way/199138297,way,199138297,Drogarias Pacheco,,,-22.819608,-43.0030043,OpenStreetMap amenity=pharmacy,True
way/207666454,way,207666454,Farmácia Fundão,,,-19.9346266,-40.4046051,OpenStreetMap amenity=pharmacy,True
way/208004311,way,208004311,Drogaria Nossa Senhora Aparecida,,,-22.7892403,-48.128187,OpenStreetMap amenity=pharmacy,True
way/211468475,way,211468475,Drogaria Morumbi,,,-22.1294377,-51.4096555,OpenStreetMap amenity=pharmacy,True
way/214340691,way,214340691,Pague Menos,,Pague Menos,-9.6267742,-35.7166751,OpenStreetMap amenity=pharmacy,True
way/217868469,way,217868469,Farmácia Popular,,,-22.8859467,-43.2506754,OpenStreetMap amenity=pharmacy,True
way/218238623,way,218238623,Farma Renascer,,,-22.1238003,-51.3925533,OpenStreetMap amenity=pharmacy,True
